0.04576049628891099, 0.5030285394980132
0.16763084483921964, 0.5193978018291041
0.240018216954076, 0.535885747540696
0.3479029577932867, 0.5673262271870996
0.4645383655795895, 0.6060126466184228
0.5403872043998722, 0.6319246315361439
0.6324448875595433, 0.6625801054063687
0.7421931307526693, 0.6984198444297092
0.8118725305564786, 0.7204109222119316
0.9155201063476236, 0.7526271417360798
1.0291902071563084, 0.7876008615416584
1.1017924005760493, 0.8096451060550436
1.2029954580702333, 0.8402422853028917
1.3171438341978887, 0.8746290047327172
1.387801041320483, 0.895496780019799
1.4919375207710197, 0.9265339496819419
1.607552607876852, 0.9604420040821933
1.6782098149994455, 0.980512780834762
1.7823462944499826, 1.0110443485210152
1.9019151241926386, 1.0451259700120294
1.9730187216129385, 1.0651591500158761
2.075688490085299, 1.0940774491959642
2.1913035771911313, 1.1269572672512889
2.261960784313725, 1.1470214366099643
2.369030685720615, 1.1774289633290116
2.4856660935069184, 1.2109716839332658
2.5553029799490417, 1.2305876386049115
2.6594394593995783, 1.2611288551838342
2.77505454650541, 1.294776389482005
2.845711753628004, 1.3153537330997302
2.949848233078541, 1.3463050276171133
