Time, z, vz, sphericity, size
0.339500, 0.895676, 1.083286, 1.007926, 0.000000
0.331750, 0.885988, 1.089587, 1.007836, 0.000000
0.339750, 0.895993, 1.083056, 1.007929, 0.000000
0.332000, 0.886297, 1.089387, 1.007838, 0.000000
0.340000, 0.896310, 1.082828, 1.007932, 0.000000
0.332250, 0.886606, 1.089188, 1.007840, 0.000000
0.340250, 0.896628, 1.082599, 1.007935, 0.000000
0.332500, 0.886916, 1.088997, 1.007842, 0.000000
0.340500, 0.896946, 1.082365, 1.007937, 0.000000
0.332750, 0.887225, 1.088805, 1.007844, 0.000000
0.340750, 0.897264, 1.082136, 1.007940, 0.000000
0.333000, 0.887535, 1.088621, 1.007846, 0.000000
0.341000, 0.897583, 1.081901, 1.007943, 0.000000
0.333250, 0.887845, 1.088437, 1.007848, 0.000000
0.341250, 0.897902, 1.081670, 1.007945, 0.000000
0.333500, 0.888154, 1.088254, 1.007851, 0.000000
0.341500, 0.898221, 1.081438, 1.007947, 0.000000
0.333750, 0.888465, 1.088071, 1.007853, 0.000000
0.341750, 0.898540, 1.081206, 1.007950, 0.000000
0.334000, 0.888775, 1.087888, 1.007856, 0.000000
0.334250, 0.889085, 1.087707, 1.007858, 0.000000
0.342000, 0.898860, 1.080977, 1.007952, 0.000000
0.334500, 0.889396, 1.087523, 1.007861, 0.000000
0.342250, 0.899180, 1.080750, 1.007954, 0.000000
0.342500, 0.899500, 1.080521, 1.007956, 0.000000
0.334750, 0.889707, 1.087334, 1.007864, 0.000000
0.335000, 0.890018, 1.087145, 1.007867, 0.000000
0.342750, 0.899820, 1.080300, 1.007958, 0.000000
0.335250, 0.890330, 1.086953, 1.007871, 0.000000
0.343000, 0.900141, 1.080077, 1.007960, 0.000000
0.343250, 0.900462, 1.079859, 1.007962, 0.000000
0.335500, 0.890642, 1.086752, 1.007874, 0.000000
0.343500, 0.900783, 1.079642, 1.007963, 0.000000
0.335750, 0.890954, 1.086554, 1.007877, 0.000000
0.336000, 0.891266, 1.086353, 1.007881, 0.000000
0.343750, 0.901105, 1.079426, 1.007964, 0.000000
0.344000, 0.901427, 1.079211, 1.007966, 0.000000
0.336250, 0.891579, 1.086142, 1.007884, 0.000000
0.336500, 0.891892, 1.085932, 1.007888, 0.000000
0.344250, 0.901749, 1.078998, 1.007967, 0.000000
0.336750, 0.892206, 1.085722, 1.007891, 0.000000
0.344500, 0.902071, 1.078789, 1.007968, 0.000000
0.344750, 0.902394, 1.078580, 1.007969, 0.000000
0.337000, 0.892520, 1.085509, 1.007894, 0.000000
0.345000, 0.902717, 1.078373, 1.007970, 0.000000
0.337250, 0.892834, 1.085293, 1.007898, 0.000000
0.345250, 0.903040, 1.078166, 1.007971, 0.000000
0.337500, 0.893148, 1.085078, 1.007901, 0.000000
0.345500, 0.903364, 1.077959, 1.007971, 0.000000
0.337750, 0.893463, 1.084858, 1.007905, 0.000000
0.345750, 0.903687, 1.077746, 1.007972, 0.000000
0.338000, 0.893778, 1.084638, 1.007908, 0.000000
0.346000, 0.904011, 1.077538, 1.007972, 0.000000
0.338250, 0.894094, 1.084415, 1.007911, 0.000000
0.346250, 0.904336, 1.077330, 1.007973, 0.000000
0.338500, 0.894410, 1.084192, 1.007914, 0.000000
0.346500, 0.904660, 1.077122, 1.007973, 0.000000
0.338750, 0.894726, 1.083968, 1.007917, 0.000000
0.346750, 0.904985, 1.076913, 1.007973, 0.000000
0.339000, 0.895042, 1.083742, 1.007921, 0.000000
0.347000, 0.905310, 1.076702, 1.007973, 0.000000
0.339250, 0.895359, 1.083514, 1.007924, 0.000000
0.347250, 0.905635, 1.076488, 1.007973, 0.000000
0.339500, 0.895676, 1.083286, 1.007926, 0.000000
0.347500, 0.905960, 1.076276, 1.007972, 0.000000
0.339750, 0.895993, 1.083056, 1.007929, 0.000000
0.347750, 0.906286, 1.076065, 1.007971, 0.000000
0.340000, 0.896310, 1.082828, 1.007932, 0.000000
0.348000, 0.906612, 1.075849, 1.007971, 0.000000
0.340250, 0.896628, 1.082599, 1.007935, 0.000000
0.348250, 0.906937, 1.075636, 1.007970, 0.000000
0.340500, 0.896946, 1.082365, 1.007937, 0.000000
0.348500, 0.907264, 1.075418, 1.007968, 0.000000
0.340750, 0.897264, 1.082136, 1.007940, 0.000000
0.341000, 0.897583, 1.081901, 1.007943, 0.000000
0.348750, 0.907590, 1.075204, 1.007967, 0.000000
0.349000, 0.907916, 1.074989, 1.007966, 0.000000
0.341250, 0.897902, 1.081670, 1.007945, 0.000000
0.349250, 0.908243, 1.074773, 1.007964, 0.000000
0.341500, 0.898221, 1.081438, 1.007947, 0.000000
0.349500, 0.908570, 1.074557, 1.007963, 0.000000
0.341750, 0.898540, 1.081206, 1.007950, 0.000000
0.349750, 0.908896, 1.074328, 1.007961, 0.000000
0.342000, 0.898860, 1.080977, 1.007952, 0.000000
0.350000, 0.909224, 1.074111, 1.007959, 0.000000
0.342250, 0.899180, 1.080750, 1.007954, 0.000000
0.350250, 0.909551, 1.073882, 1.007957, 0.000000
0.342500, 0.899500, 1.080521, 1.007956, 0.000000
0.350500, 0.909878, 1.073654, 1.007956, 0.000000
0.342750, 0.899820, 1.080300, 1.007958, 0.000000
0.350750, 0.910205, 1.073427, 1.007954, 0.000000
0.343000, 0.900141, 1.080077, 1.007960, 0.000000
0.343250, 0.900462, 1.079859, 1.007962, 0.000000
0.351000, 0.910533, 1.073196, 1.007952, 0.000000
0.343500, 0.900783, 1.079642, 1.007963, 0.000000
0.351250, 0.910860, 1.072959, 1.007950, 0.000000
0.343750, 0.901105, 1.079426, 1.007964, 0.000000
0.351500, 0.911188, 1.072727, 1.007947, 0.000000
0.344000, 0.901427, 1.079211, 1.007966, 0.000000
0.351750, 0.911515, 1.072491, 1.007945, 0.000000
0.344250, 0.901749, 1.078998, 1.007967, 0.000000
0.352000, 0.911843, 1.072255, 1.007943, 0.000000
0.344500, 0.902071, 1.078789, 1.007968, 0.000000
0.352250, 0.912170, 1.072017, 1.007941, 0.000000
0.344750, 0.902394, 1.078580, 1.007969, 0.000000
0.352500, 0.912498, 1.071780, 1.007939, 0.000000
0.345000, 0.902717, 1.078373, 1.007970, 0.000000
0.352750, 0.912825, 1.071543, 1.007936, 0.000000
0.345250, 0.903040, 1.078166, 1.007971, 0.000000
0.353000, 0.913152, 1.071309, 1.007934, 0.000000
0.345500, 0.903364, 1.077959, 1.007971, 0.000000
0.353250, 0.913480, 1.071075, 1.007932, 0.000000
0.345750, 0.903687, 1.077746, 1.007972, 0.000000
0.353500, 0.913807, 1.070841, 1.007929, 0.000000
0.346000, 0.904011, 1.077538, 1.007972, 0.000000
0.353750, 0.914134, 1.070612, 1.007927, 0.000000
0.346250, 0.904336, 1.077330, 1.007973, 0.000000
0.354000, 0.914460, 1.070380, 1.007924, 0.000000
0.346500, 0.904660, 1.077122, 1.007973, 0.000000
0.354250, 0.914787, 1.070154, 1.007922, 0.000000
0.346750, 0.904985, 1.076913, 1.007973, 0.000000
0.354500, 0.915113, 1.069933, 1.007919, 0.000000
0.347000, 0.905310, 1.076702, 1.007973, 0.000000
0.354750, 0.915440, 1.069714, 1.007916, 0.000000
0.347250, 0.905635, 1.076488, 1.007973, 0.000000
0.355000, 0.915766, 1.069498, 1.007913, 0.000000
0.347500, 0.905960, 1.076276, 1.007972, 0.000000
0.355250, 0.916091, 1.069281, 1.007910, 0.000000
0.347750, 0.906286, 1.076065, 1.007971, 0.000000
0.355500, 0.916417, 1.069070, 1.007908, 0.000000
0.348000, 0.906612, 1.075849, 1.007971, 0.000000
0.355750, 0.916742, 1.068869, 1.007904, 0.000000
0.348250, 0.906937, 1.075636, 1.007970, 0.000000
0.356000, 0.917067, 1.068666, 1.007901, 0.000000
0.348500, 0.907264, 1.075418, 1.007968, 0.000000
0.356250, 0.917392, 1.068473, 1.007898, 0.000000
0.348750, 0.907590, 1.075204, 1.007967, 0.000000
0.356500, 0.917716, 1.068280, 1.007895, 0.000000
0.349000, 0.907916, 1.074989, 1.007966, 0.000000
0.356750, 0.918040, 1.068091, 1.007892, 0.000000
0.349250, 0.908243, 1.074773, 1.007964, 0.000000
0.357000, 0.918363, 1.067902, 1.007889, 0.000000
0.349500, 0.908570, 1.074557, 1.007963, 0.000000
0.357250, 0.918687, 1.067714, 1.007886, 0.000000
0.349750, 0.908896, 1.074328, 1.007961, 0.000000
0.357500, 0.919009, 1.067530, 1.007883, 0.000000
0.350000, 0.909224, 1.074111, 1.007959, 0.000000
0.357750, 0.919332, 1.067347, 1.007880, 0.000000
0.350250, 0.909551, 1.073882, 1.007957, 0.000000
0.358000, 0.919654, 1.067162, 1.007877, 0.000000
0.350500, 0.909878, 1.073654, 1.007956, 0.000000
0.358250, 0.919976, 1.066979, 1.007874, 0.000000
0.350750, 0.910205, 1.073427, 1.007954, 0.000000
0.358500, 0.920297, 1.066797, 1.007871, 0.000000
0.351000, 0.910533, 1.073196, 1.007952, 0.000000
0.358750, 0.920618, 1.066616, 1.007868, 0.000000
0.351250, 0.910860, 1.072959, 1.007950, 0.000000
0.359000, 0.920938, 1.066434, 1.007866, 0.000000
0.351500, 0.911188, 1.072727, 1.007947, 0.000000
0.359250, 0.921258, 1.066250, 1.007863, 0.000000
0.351750, 0.911515, 1.072491, 1.007945, 0.000000
0.359500, 0.921578, 1.066072, 1.007860, 0.000000
0.352000, 0.911843, 1.072255, 1.007943, 0.000000
0.359750, 0.921897, 1.065894, 1.007858, 0.000000
0.352250, 0.912170, 1.072017, 1.007941, 0.000000
0.360000, 0.922216, 1.065709, 1.007855, 0.000000
0.352500, 0.912498, 1.071780, 1.007939, 0.000000
0.360250, 0.922534, 1.065530, 1.007853, 0.000000
0.352750, 0.912825, 1.071543, 1.007936, 0.000000
0.360500, 0.922852, 1.065349, 1.007850, 0.000000
0.353000, 0.913152, 1.071309, 1.007934, 0.000000
0.360750, 0.923170, 1.065169, 1.007848, 0.000000
0.353250, 0.913480, 1.071075, 1.007932, 0.000000
0.361000, 0.923487, 1.064990, 1.007846, 0.000000
0.353500, 0.913807, 1.070841, 1.007929, 0.000000
0.361250, 0.923804, 1.064812, 1.007843, 0.000000
0.353750, 0.914134, 1.070612, 1.007927, 0.000000
0.361500, 0.924120, 1.064636, 1.007841, 0.000000
0.354000, 0.914460, 1.070380, 1.007924, 0.000000
0.361750, 0.924436, 1.064455, 1.007840, 0.000000
0.354250, 0.914787, 1.070154, 1.007922, 0.000000
0.362000, 0.924752, 1.064273, 1.007838, 0.000000
0.354500, 0.915113, 1.069933, 1.007919, 0.000000
0.362250, 0.925067, 1.064097, 1.007836, 0.000000
0.354750, 0.915440, 1.069714, 1.007916, 0.000000
0.362500, 0.925382, 1.063917, 1.007835, 0.000000
0.355000, 0.915766, 1.069498, 1.007913, 0.000000
0.362750, 0.925696, 1.063748, 1.007833, 0.000000
0.355250, 0.916091, 1.069281, 1.007910, 0.000000
0.363000, 0.926010, 1.063574, 1.007832, 0.000000
0.355500, 0.916417, 1.069070, 1.007908, 0.000000
0.363250, 0.926324, 1.063401, 1.007831, 0.000000
0.355750, 0.916742, 1.068869, 1.007904, 0.000000
0.363500, 0.926637, 1.063232, 1.007830, 0.000000
0.356000, 0.917067, 1.068666, 1.007901, 0.000000
0.363750, 0.926950, 1.063065, 1.007828, 0.000000
0.356250, 0.917392, 1.068473, 1.007898, 0.000000
0.364000, 0.927262, 1.062905, 1.007827, 0.000000
0.356500, 0.917716, 1.068280, 1.007895, 0.000000
0.364250, 0.927574, 1.062748, 1.007826, 0.000000
0.356750, 0.918040, 1.068091, 1.007892, 0.000000
0.364500, 0.927886, 1.062598, 1.007826, 0.000000
0.357000, 0.918363, 1.067902, 1.007889, 0.000000
0.364750, 0.928197, 1.062453, 1.007825, 0.000000
0.357250, 0.918687, 1.067714, 1.007886, 0.000000
0.365000, 0.928508, 1.062310, 1.007824, 0.000000
0.357500, 0.919009, 1.067530, 1.007883, 0.000000
0.365250, 0.928818, 1.062175, 1.007823, 0.000000
0.357750, 0.919332, 1.067347, 1.007880, 0.000000
0.365500, 0.929129, 1.062047, 1.007823, 0.000000
0.358000, 0.919654, 1.067162, 1.007877, 0.000000
0.365750, 0.929438, 1.061925, 1.007822, 0.000000
0.358250, 0.919976, 1.066979, 1.007874, 0.000000
0.366000, 0.929748, 1.061813, 1.007822, 0.000000
0.358500, 0.920297, 1.066797, 1.007871, 0.000000
0.366250, 0.930057, 1.061696, 1.007821, 0.000000
0.358750, 0.920618, 1.066616, 1.007868, 0.000000
0.366500, 0.930366, 1.061590, 1.007820, 0.000000
0.359000, 0.920938, 1.066434, 1.007866, 0.000000
0.366750, 0.930675, 1.061491, 1.007820, 0.000000
0.359250, 0.921258, 1.066250, 1.007863, 0.000000
0.367000, 0.930983, 1.061393, 1.007819, 0.000000
0.359500, 0.921578, 1.066072, 1.007860, 0.000000
0.367250, 0.931291, 1.061302, 1.007819, 0.000000
0.359750, 0.921897, 1.065894, 1.007858, 0.000000
0.367500, 0.931598, 1.061212, 1.007818, 0.000000
0.360000, 0.922216, 1.065709, 1.007855, 0.000000
0.367750, 0.931906, 1.061125, 1.007817, 0.000000
0.360250, 0.922534, 1.065530, 1.007853, 0.000000
0.368000, 0.932213, 1.061042, 1.007817, 0.000000
0.360500, 0.922852, 1.065349, 1.007850, 0.000000
0.368250, 0.932519, 1.060965, 1.007816, 0.000000
0.360750, 0.923170, 1.065169, 1.007848, 0.000000
0.368500, 0.932826, 1.060889, 1.007816, 0.000000
0.361000, 0.923487, 1.064990, 1.007846, 0.000000
0.368750, 0.933132, 1.060811, 1.007815, 0.000000
0.361250, 0.923804, 1.064812, 1.007843, 0.000000
0.369000, 0.933438, 1.060742, 1.007815, 0.000000
0.361500, 0.924120, 1.064636, 1.007841, 0.000000
0.369250, 0.933743, 1.060671, 1.007814, 0.000000
0.361750, 0.924436, 1.064455, 1.007840, 0.000000
0.369500, 0.934049, 1.060600, 1.007814, 0.000000
0.362000, 0.924752, 1.064273, 1.007838, 0.000000
0.369750, 0.934354, 1.060528, 1.007813, 0.000000
0.362250, 0.925067, 1.064097, 1.007836, 0.000000
0.370000, 0.934659, 1.060463, 1.007813, 0.000000
0.362500, 0.925382, 1.063917, 1.007835, 0.000000
0.370250, 0.934963, 1.060392, 1.007812, 0.000000
0.362750, 0.925696, 1.063748, 1.007833, 0.000000
0.370500, 0.935268, 1.060330, 1.007812, 0.000000
0.363000, 0.926010, 1.063574, 1.007832, 0.000000
0.370750, 0.935572, 1.060256, 1.007812, 0.000000
0.363250, 0.926324, 1.063401, 1.007831, 0.000000
0.371000, 0.935876, 1.060192, 1.007812, 0.000000
0.363500, 0.926637, 1.063232, 1.007830, 0.000000
0.371250, 0.936180, 1.060120, 1.007813, 0.000000
0.363750, 0.926950, 1.063065, 1.007828, 0.000000
0.371500, 0.936484, 1.060049, 1.007813, 0.000000
0.364000, 0.927262, 1.062905, 1.007827, 0.000000
0.371750, 0.936788, 1.059968, 1.007813, 0.000000
0.364250, 0.927574, 1.062748, 1.007826, 0.000000
0.372000, 0.937092, 1.059886, 1.007814, 0.000000
0.364500, 0.927886, 1.062598, 1.007826, 0.000000
0.372250, 0.937396, 1.059804, 1.007815, 0.000000
0.364750, 0.928197, 1.062453, 1.007825, 0.000000
0.372500, 0.937700, 1.059718, 1.007815, 0.000000
0.365000, 0.928508, 1.062310, 1.007824, 0.000000
0.372750, 0.938004, 1.059624, 1.007816, 0.000000
0.365250, 0.928818, 1.062175, 1.007823, 0.000000
0.373000, 0.938308, 1.059519, 1.007818, 0.000000
0.365500, 0.929129, 1.062047, 1.007823, 0.000000
0.373250, 0.938612, 1.059413, 1.007819, 0.000000
0.365750, 0.929438, 1.061925, 1.007822, 0.000000
0.373500, 0.938916, 1.059304, 1.007821, 0.000000
0.366000, 0.929748, 1.061813, 1.007822, 0.000000
0.373750, 0.939220, 1.059188, 1.007822, 0.000000
0.366250, 0.930057, 1.061696, 1.007821, 0.000000
0.374000, 0.939524, 1.059079, 1.007824, 0.000000
0.366500, 0.930366, 1.061590, 1.007820, 0.000000
0.374250, 0.939829, 1.058956, 1.007826, 0.000000
0.366750, 0.930675, 1.061491, 1.007820, 0.000000
0.374500, 0.940134, 1.058831, 1.007828, 0.000000
0.367000, 0.930983, 1.061393, 1.007819, 0.000000
0.374750, 0.940439, 1.058706, 1.007830, 0.000000
0.367250, 0.931291, 1.061302, 1.007819, 0.000000
0.375000, 0.940745, 1.058573, 1.007833, 0.000000
0.367500, 0.931598, 1.061212, 1.007818, 0.000000
0.375250, 0.941050, 1.058447, 1.007835, 0.000000
0.367750, 0.931906, 1.061125, 1.007817, 0.000000
0.375500, 0.941356, 1.058314, 1.007838, 0.000000
0.368000, 0.932213, 1.061042, 1.007817, 0.000000
0.375750, 0.941663, 1.058179, 1.007840, 0.000000
0.368250, 0.932519, 1.060965, 1.007816, 0.000000
0.376000, 0.941970, 1.058040, 1.007843, 0.000000
0.368500, 0.932826, 1.060889, 1.007816, 0.000000
0.376250, 0.942277, 1.057894, 1.007846, 0.000000
0.368750, 0.933132, 1.060811, 1.007815, 0.000000
0.376500, 0.942585, 1.057751, 1.007849, 0.000000
0.369000, 0.933438, 1.060742, 1.007815, 0.000000
0.376750, 0.942893, 1.057607, 1.007851, 0.000000
0.369250, 0.933743, 1.060671, 1.007814, 0.000000
0.377000, 0.943201, 1.057456, 1.007854, 0.000000
0.369500, 0.934049, 1.060600, 1.007814, 0.000000
0.377250, 0.943510, 1.057309, 1.007857, 0.000000
0.369750, 0.934354, 1.060528, 1.007813, 0.000000
0.377500, 0.943820, 1.057149, 1.007860, 0.000000
0.370000, 0.934659, 1.060463, 1.007813, 0.000000
0.377750, 0.944129, 1.056994, 1.007863, 0.000000
0.370250, 0.934963, 1.060392, 1.007812, 0.000000
0.378000, 0.944440, 1.056835, 1.007865, 0.000000
0.370500, 0.935268, 1.060330, 1.007812, 0.000000
0.378250, 0.944750, 1.056681, 1.007868, 0.000000
0.370750, 0.935572, 1.060256, 1.007812, 0.000000
0.378500, 0.945062, 1.056518, 1.007871, 0.000000
0.371000, 0.935876, 1.060192, 1.007812, 0.000000
0.378750, 0.945373, 1.056353, 1.007873, 0.000000
0.371250, 0.936180, 1.060120, 1.007813, 0.000000
0.379000, 0.945685, 1.056185, 1.007875, 0.000000
0.371500, 0.936484, 1.060049, 1.007813, 0.000000
0.379250, 0.945998, 1.056012, 1.007878, 0.000000
0.371750, 0.936788, 1.059968, 1.007813, 0.000000
0.379500, 0.946311, 1.055835, 1.007880, 0.000000
0.372000, 0.937092, 1.059886, 1.007814, 0.000000
0.379750, 0.946624, 1.055659, 1.007882, 0.000000
0.372250, 0.937396, 1.059804, 1.007815, 0.000000
0.380000, 0.946938, 1.055479, 1.007884, 0.000000
0.372500, 0.937700, 1.059718, 1.007815, 0.000000
0.380250, 0.947252, 1.055298, 1.007886, 0.000000
0.372750, 0.938004, 1.059624, 1.007816, 0.000000
0.380500, 0.947566, 1.055114, 1.007888, 0.000000
0.373000, 0.938308, 1.059519, 1.007818, 0.000000
0.380750, 0.947881, 1.054924, 1.007889, 0.000000
0.373250, 0.938612, 1.059413, 1.007819, 0.000000
0.381000, 0.948197, 1.054736, 1.007891, 0.000000
0.373500, 0.938916, 1.059304, 1.007821, 0.000000
0.381250, 0.948512, 1.054547, 1.007892, 0.000000
0.373750, 0.939220, 1.059188, 1.007822, 0.000000
0.381500, 0.948828, 1.054351, 1.007893, 0.000000
0.374000, 0.939524, 1.059079, 1.007824, 0.000000
0.381750, 0.949145, 1.054156, 1.007893, 0.000000
0.374250, 0.939829, 1.058956, 1.007826, 0.000000
0.382000, 0.949462, 1.053953, 1.007895, 0.000000
0.374500, 0.940134, 1.058831, 1.007828, 0.000000
0.382250, 0.949779, 1.053746, 1.007896, 0.000000
0.374750, 0.940439, 1.058706, 1.007830, 0.000000
0.382500, 0.950097, 1.053530, 1.007898, 0.000000
0.375000, 0.940745, 1.058573, 1.007833, 0.000000
0.382750, 0.950415, 1.053312, 1.007899, 0.000000
0.375250, 0.941050, 1.058447, 1.007835, 0.000000
0.383000, 0.950733, 1.053088, 1.007900, 0.000000
0.375500, 0.941356, 1.058314, 1.007838, 0.000000
0.383250, 0.951052, 1.052855, 1.007901, 0.000000
0.375750, 0.941663, 1.058179, 1.007840, 0.000000
0.383500, 0.951371, 1.052618, 1.007902, 0.000000
0.376000, 0.941970, 1.058040, 1.007843, 0.000000
0.383750, 0.951690, 1.052378, 1.007903, 0.000000
0.376250, 0.942277, 1.057894, 1.007846, 0.000000
0.384000, 0.952010, 1.052125, 1.007904, 0.000000
0.376500, 0.942585, 1.057751, 1.007849, 0.000000
0.384250, 0.952330, 1.051876, 1.007905, 0.000000
0.376750, 0.942893, 1.057607, 1.007851, 0.000000
0.384500, 0.952651, 1.051614, 1.007906, 0.000000
0.377000, 0.943201, 1.057456, 1.007854, 0.000000
0.384750, 0.952972, 1.051354, 1.007906, 0.000000
0.377250, 0.943510, 1.057309, 1.007857, 0.000000
0.385000, 0.953293, 1.051089, 1.007907, 0.000000
0.377500, 0.943820, 1.057149, 1.007860, 0.000000
0.385250, 0.953615, 1.050817, 1.007907, 0.000000
0.377750, 0.944129, 1.056994, 1.007863, 0.000000
0.385500, 0.953936, 1.050541, 1.007908, 0.000000
0.378000, 0.944440, 1.056835, 1.007865, 0.000000
0.385750, 0.954259, 1.050265, 1.007908, 0.000000
0.378250, 0.944750, 1.056681, 1.007868, 0.000000
0.386000, 0.954581, 1.049986, 1.007908, 0.000000
0.378500, 0.945062, 1.056518, 1.007871, 0.000000
0.386250, 0.954904, 1.049705, 1.007908, 0.000000
0.378750, 0.945373, 1.056353, 1.007873, 0.000000
0.386500, 0.955227, 1.049422, 1.007908, 0.000000
0.379000, 0.945685, 1.056185, 1.007875, 0.000000
0.386750, 0.955550, 1.049138, 1.007908, 0.000000
0.379250, 0.945998, 1.056012, 1.007878, 0.000000
0.387000, 0.955874, 1.048851, 1.007907, 0.000000
0.379500, 0.946311, 1.055835, 1.007880, 0.000000
0.387250, 0.956197, 1.048568, 1.007907, 0.000000
0.379750, 0.946624, 1.055659, 1.007882, 0.000000
0.387500, 0.956521, 1.048278, 1.007907, 0.000000
0.380000, 0.946938, 1.055479, 1.007884, 0.000000
0.387750, 0.956846, 1.047998, 1.007906, 0.000000
0.380250, 0.947252, 1.055298, 1.007886, 0.000000
0.388000, 0.957170, 1.047723, 1.007905, 0.000000
0.380500, 0.947566, 1.055114, 1.007888, 0.000000
0.388250, 0.957495, 1.047449, 1.007904, 0.000000
0.380750, 0.947881, 1.054924, 1.007889, 0.000000
0.388500, 0.957820, 1.047185, 1.007903, 0.000000
0.381000, 0.948197, 1.054736, 1.007891, 0.000000
0.388750, 0.958145, 1.046920, 1.007902, 0.000000
0.381250, 0.948512, 1.054547, 1.007892, 0.000000
0.389000, 0.958471, 1.046657, 1.007901, 0.000000
0.381500, 0.948828, 1.054351, 1.007893, 0.000000
0.389250, 0.958796, 1.046411, 1.007899, 0.000000
0.381750, 0.949145, 1.054156, 1.007893, 0.000000
0.389500, 0.959122, 1.046168, 1.007898, 0.000000
0.382000, 0.949462, 1.053953, 1.007895, 0.000000
0.389750, 0.959448, 1.045928, 1.007897, 0.000000
0.382250, 0.949779, 1.053746, 1.007896, 0.000000
0.390000, 0.959774, 1.045687, 1.007895, 0.000000
0.382500, 0.950097, 1.053530, 1.007898, 0.000000
0.390250, 0.960100, 1.045468, 1.007894, 0.000000
0.382750, 0.950415, 1.053312, 1.007899, 0.000000
0.390500, 0.960426, 1.045244, 1.007892, 0.000000
0.383000, 0.950733, 1.053088, 1.007900, 0.000000
0.390750, 0.960752, 1.045029, 1.007891, 0.000000
0.383250, 0.951052, 1.052855, 1.007901, 0.000000
0.391000, 0.961079, 1.044818, 1.007889, 0.000000
0.383500, 0.951371, 1.052618, 1.007902, 0.000000
0.391250, 0.961405, 1.044620, 1.007888, 0.000000
0.383750, 0.951690, 1.052378, 1.007903, 0.000000
0.391500, 0.961731, 1.044419, 1.007886, 0.000000
0.384000, 0.952010, 1.052125, 1.007904, 0.000000
0.391750, 0.962058, 1.044220, 1.007884, 0.000000
0.384250, 0.952330, 1.051876, 1.007905, 0.000000
0.392000, 0.962384, 1.044031, 1.007882, 0.000000
0.384500, 0.952651, 1.051614, 1.007906, 0.000000
0.392250, 0.962711, 1.043845, 1.007881, 0.000000
0.384750, 0.952972, 1.051354, 1.007906, 0.000000
0.392500, 0.963037, 1.043669, 1.007879, 0.000000
0.385000, 0.953293, 1.051089, 1.007907, 0.000000
0.392750, 0.963363, 1.043497, 1.007877, 0.000000
0.385250, 0.953615, 1.050817, 1.007907, 0.000000
0.393000, 0.963689, 1.043329, 1.007875, 0.000000
0.385500, 0.953936, 1.050541, 1.007908, 0.000000
0.393250, 0.964016, 1.043165, 1.007873, 0.000000
0.385750, 0.954259, 1.050265, 1.007908, 0.000000
0.393500, 0.964342, 1.043019, 1.007871, 0.000000
0.386000, 0.954581, 1.049986, 1.007908, 0.000000
0.393750, 0.964667, 1.042868, 1.007869, 0.000000
0.386250, 0.954904, 1.049705, 1.007908, 0.000000
0.394000, 0.964993, 1.042732, 1.007867, 0.000000
0.386500, 0.955227, 1.049422, 1.007908, 0.000000
0.394250, 0.965319, 1.042598, 1.007865, 0.000000
0.386750, 0.955550, 1.049138, 1.007908, 0.000000
0.394500, 0.965644, 1.042470, 1.007864, 0.000000
0.387000, 0.955874, 1.048851, 1.007907, 0.000000
0.394750, 0.965969, 1.042348, 1.007862, 0.000000
0.387250, 0.956197, 1.048568, 1.007907, 0.000000
0.395000, 0.966294, 1.042231, 1.007860, 0.000000
0.387500, 0.956521, 1.048278, 1.007907, 0.000000
0.395250, 0.966619, 1.042115, 1.007858, 0.000000
0.387750, 0.956846, 1.047998, 1.007906, 0.000000
0.395500, 0.966943, 1.042004, 1.007856, 0.000000
0.388000, 0.957170, 1.047723, 1.007905, 0.000000
0.395750, 0.967267, 1.041905, 1.007854, 0.000000
0.388250, 0.957495, 1.047449, 1.007904, 0.000000
0.396000, 0.967591, 1.041798, 1.007852, 0.000000
0.388500, 0.957820, 1.047185, 1.007903, 0.000000
0.396250, 0.967914, 1.041700, 1.007850, 0.000000
0.388750, 0.958145, 1.046920, 1.007902, 0.000000
0.396500, 0.968237, 1.041612, 1.007849, 0.000000
0.389000, 0.958471, 1.046657, 1.007901, 0.000000
0.396750, 0.968560, 1.041523, 1.007847, 0.000000
0.389250, 0.958796, 1.046411, 1.007899, 0.000000
0.397000, 0.968882, 1.041443, 1.007845, 0.000000
0.389500, 0.959122, 1.046168, 1.007898, 0.000000
0.389750, 0.959448, 1.045928, 1.007897, 0.000000
0.397250, 0.969204, 1.041365, 1.007843, 0.000000
0.390000, 0.959774, 1.045687, 1.007895, 0.000000
0.397500, 0.969525, 1.041297, 1.007841, 0.000000
0.390250, 0.960100, 1.045468, 1.007894, 0.000000
0.397750, 0.969846, 1.041230, 1.007839, 0.000000
0.390500, 0.960426, 1.045244, 1.007892, 0.000000
0.398000, 0.970167, 1.041163, 1.007837, 0.000000
0.390750, 0.960752, 1.045029, 1.007891, 0.000000
0.398250, 0.970487, 1.041106, 1.007835, 0.000000
0.391000, 0.961079, 1.044818, 1.007889, 0.000000
0.398500, 0.970806, 1.041047, 1.007834, 0.000000
0.391250, 0.961405, 1.044620, 1.007888, 0.000000
0.398750, 0.971126, 1.041004, 1.007832, 0.000000
0.391500, 0.961731, 1.044419, 1.007886, 0.000000
0.399000, 0.971444, 1.040954, 1.007831, 0.000000
0.399250, 0.971763, 1.040907, 1.007829, 0.000000
0.391750, 0.962058, 1.044220, 1.007884, 0.000000
0.392000, 0.962384, 1.044031, 1.007882, 0.000000
