Time, V_g(t), V_g(0), V_g(t)/V_g(0)
6.906750, 0.026121, 0.026121, 100.001186
6.907000, 0.026121, 0.026121, 100.001186
6.907250, 0.026121, 0.026121, 100.001187
6.907500, 0.026121, 0.026121, 100.001187
6.907750, 0.026121, 0.026121, 100.001188
6.908000, 0.026121, 0.026121, 100.001188
6.908250, 0.026121, 0.026121, 100.001188
6.908500, 0.026121, 0.026121, 100.001189
6.908750, 0.026121, 0.026121, 100.001189
6.909000, 0.026121, 0.026121, 100.001189
6.909250, 0.026121, 0.026121, 100.001190
6.909500, 0.026121, 0.026121, 100.001190
6.909750, 0.026121, 0.026121, 100.001191
6.910000, 0.026121, 0.026121, 100.001191
6.910250, 0.026121, 0.026121, 100.001191
6.910500, 0.026121, 0.026121, 100.001192
6.910750, 0.026121, 0.026121, 100.001192
6.911000, 0.026121, 0.026121, 100.001192
6.911250, 0.026121, 0.026121, 100.001193
6.911500, 0.026121, 0.026121, 100.001193
6.911750, 0.026121, 0.026121, 100.001193
6.912000, 0.026121, 0.026121, 100.001194
6.912250, 0.026121, 0.026121, 100.001194
6.912500, 0.026121, 0.026121, 100.001194
6.912750, 0.026121, 0.026121, 100.001195
6.913000, 0.026121, 0.026121, 100.001195
6.913250, 0.026121, 0.026121, 100.001195
6.913500, 0.026121, 0.026121, 100.001196
6.913750, 0.026121, 0.026121, 100.001196
6.914000, 0.026121, 0.026121, 100.001196
6.914250, 0.026121, 0.026121, 100.001197
6.914500, 0.026121, 0.026121, 100.001197
6.914750, 0.026121, 0.026121, 100.001197
6.915000, 0.026121, 0.026121, 100.001198
6.915250, 0.026121, 0.026121, 100.001198
6.915500, 0.026121, 0.026121, 100.001198
6.915750, 0.026121, 0.026121, 100.001198
6.916000, 0.026121, 0.026121, 100.001199
6.916250, 0.026121, 0.026121, 100.001199
6.916500, 0.026121, 0.026121, 100.001199
6.916750, 0.026121, 0.026121, 100.001200
6.917000, 0.026121, 0.026121, 100.001200
6.917250, 0.026121, 0.026121, 100.001200
6.917500, 0.026121, 0.026121, 100.001200
6.917750, 0.026121, 0.026121, 100.001201
6.918000, 0.026121, 0.026121, 100.001201
6.918250, 0.026121, 0.026121, 100.001201
6.918500, 0.026121, 0.026121, 100.001201
6.918750, 0.026121, 0.026121, 100.001202
6.919000, 0.026121, 0.026121, 100.001202
6.919250, 0.026121, 0.026121, 100.001202
6.919500, 0.026121, 0.026121, 100.001202
6.919750, 0.026121, 0.026121, 100.001203
6.920000, 0.026121, 0.026121, 100.001203
6.920250, 0.026121, 0.026121, 100.001203
6.920500, 0.026121, 0.026121, 100.001203
6.920750, 0.026121, 0.026121, 100.001204
6.921000, 0.026121, 0.026121, 100.001204
6.921250, 0.026121, 0.026121, 100.001204
6.921500, 0.026121, 0.026121, 100.001204
6.921750, 0.026121, 0.026121, 100.001205
6.922000, 0.026121, 0.026121, 100.001205
6.922250, 0.026121, 0.026121, 100.001205
6.922500, 0.026121, 0.026121, 100.001205
6.922750, 0.026121, 0.026121, 100.001205
6.923000, 0.026121, 0.026121, 100.001206
6.923250, 0.026121, 0.026121, 100.001206
6.923500, 0.026121, 0.026121, 100.001206
6.923750, 0.026121, 0.026121, 100.001206
6.924000, 0.026121, 0.026121, 100.001206
6.924250, 0.026121, 0.026121, 100.001207
6.924500, 0.026121, 0.026121, 100.001207
6.924750, 0.026121, 0.026121, 100.001207
6.925000, 0.026121, 0.026121, 100.001207
6.925250, 0.026121, 0.026121, 100.001207
6.925500, 0.026121, 0.026121, 100.001208
6.925750, 0.026121, 0.026121, 100.001208
6.926000, 0.026121, 0.026121, 100.001208
6.926250, 0.026121, 0.026121, 100.001208
6.926500, 0.026121, 0.026121, 100.001208
6.926750, 0.026121, 0.026121, 100.001208
6.927000, 0.026121, 0.026121, 100.001209
