Time, V_g(t), V_g(0), V_g(t)/V_g(0)
0.000010, 0.026121, 0.026121, 100.000000
0.000020, 0.026121, 0.026121, 100.000243
0.000030, 0.026121, 0.026121, 100.000244
0.000040, 0.026121, 0.026121, 100.000246
0.000050, 0.026121, 0.026121, 100.000248
0.000060, 0.026121, 0.026121, 100.000249
0.000070, 0.026121, 0.026121, 100.000251
0.000080, 0.026121, 0.026121, 100.000252
0.000090, 0.026121, 0.026121, 100.000254
0.000100, 0.026121, 0.026121, 100.000255
0.000110, 0.026121, 0.026121, 100.000256
0.000120, 0.026121, 0.026121, 100.000258
0.000130, 0.026121, 0.026121, 100.000259
0.000140, 0.026121, 0.026121, 100.000260
0.000150, 0.026121, 0.026121, 100.000261
0.000160, 0.026121, 0.026121, 100.000263
0.000170, 0.026121, 0.026121, 100.000264
