Time, V_g(t), V_g(0), V_g(t)/V_g(0)
0.001000, 0.023562, 0.023562, 100.000000
0.002000, 0.023562, 0.023562, 100.000522
0.003000, 0.023562, 0.023562, 100.000655
0.004000, 0.023562, 0.023562, 100.000771
0.005000, 0.023562, 0.023562, 100.000869
0.006000, 0.023562, 0.023562, 100.000954
0.007000, 0.023562, 0.023562, 100.001032
0.008000, 0.023562, 0.023562, 100.001109
0.009000, 0.023562, 0.023562, 100.001188
0.010000, 0.023562, 0.023562, 100.001266
0.011000, 0.023562, 0.023562, 100.001343
0.012000, 0.023562, 0.023562, 100.001417
0.013000, 0.023562, 0.023562, 100.001489
0.014000, 0.023562, 0.023562, 100.001560
0.015000, 0.023562, 0.023562, 100.001629
0.016000, 0.023562, 0.023562, 100.001698
0.017000, 0.023562, 0.023562, 100.001766
0.018000, 0.023562, 0.023562, 100.001834
0.019000, 0.023562, 0.023562, 100.001901
0.020000, 0.023562, 0.023562, 100.001968
0.021000, 0.023562, 0.023562, 100.002034
0.022000, 0.023562, 0.023562, 100.002100
0.023000, 0.023562, 0.023562, 100.002165
0.024000, 0.023562, 0.023562, 100.002230
0.025000, 0.023562, 0.023562, 100.002294
0.026000, 0.023562, 0.023562, 100.002358
0.027000, 0.023562, 0.023562, 100.002423
0.028000, 0.023562, 0.023562, 100.002487
0.029000, 0.023562, 0.023562, 100.002551
0.030000, 0.023562, 0.023562, 100.002615
0.031000, 0.023562, 0.023562, 100.002681
0.032000, 0.023562, 0.023562, 100.002747
0.033000, 0.023562, 0.023562, 100.002814
0.034000, 0.023562, 0.023562, 100.002882
0.035000, 0.023562, 0.023562, 100.002950
0.036000, 0.023562, 0.023562, 100.003020
0.037000, 0.023562, 0.023562, 100.003089
0.038000, 0.023562, 0.023562, 100.003158
0.039000, 0.023562, 0.023562, 100.003226
0.040000, 0.023562, 0.023562, 100.003295
0.041000, 0.023562, 0.023562, 100.003364
0.042000, 0.023562, 0.023562, 100.003433
0.043000, 0.023562, 0.023562, 100.003494
0.044000, 0.023562, 0.023562, 100.003291
0.045000, 0.023559, 0.023562, 99.986721
0.046000, 0.023517, 0.023562, 99.810311
0.047000, 0.023473, 0.023562, 99.625095
0.048000, 0.023460, 0.023562, 99.568565
0.049000, 0.023435, 0.023562, 99.463226
0.050000, 0.023407, 0.023562, 99.341596
0.051000, 0.023399, 0.023562, 99.308995
0.052000, 0.023408, 0.023562, 99.349742
0.053000, 0.023418, 0.023562, 99.391179
0.054000, 0.023427, 0.023562, 99.427088
0.055000, 0.023434, 0.023562, 99.456761
0.056000, 0.023449, 0.023562, 99.520437
0.057000, 0.023464, 0.023562, 99.583572
0.058000, 0.023452, 0.023562, 99.533767
0.059000, 0.023458, 0.023562, 99.561508
0.060000, 0.023461, 0.023562, 99.573834
0.061000, 0.023483, 0.023562, 99.666132
0.062000, 0.023312, 0.023562, 98.940865
0.063000, 0.022561, 0.023562, 95.753442
0.064000, 0.017589, 0.023562, 74.649332
0.065000, 0.020693, 0.023562, 87.826402
0.066000, 0.016492, 0.023562, 69.996994
0.067000, 0.017352, 0.023562, 73.643916
0.068000, 0.015042, 0.023562, 63.839356
0.069000, 0.018993, 0.023562, 80.610848
0.070000, 0.017634, 0.023562, 74.841727
0.071000, 0.018481, 0.023562, 78.435022
0.072000, 0.013181, 0.023562, 55.944047
0.073000, 0.021719, 0.023562, 92.177760
