0.11731843575418993, 0.3254122862095423
0.17877094972067037, 0.3425852881039386
0.22346368715083803, 0.3655541781376952
0.27932960893854747, 0.38273791315827577
0.324022346368715, 0.411470491952838
0.37430167597765346, 0.42866496009960287
0.4245810055865921, 0.4689141832895949
0.4581005586592178, 0.4919045395757191
0.49720670391061444, 0.5321752290180797
0.536312849162011, 0.5839732959820534
0.5754189944134078, 0.6300076741852205
0.6201117318435754, 0.6645039417405902
0.6703910614525139, 0.6989894761697761
0.7150837988826815, 0.7392494324859524
0.748603351955307, 0.7737671662936898
0.7877094972067038, 0.825565233257664
0.8379888268156424, 0.8773418339692705
0.8826815642458099, 0.9348928565678674
0.9329608938547485, 0.9866694572794739
0.966480446927374, 1.0327145686088253
0.994413407821229, 1.090297790585974
1.0223463687150836, 1.1248262575198962
1.0502793296089385, 1.1651184132146248
1.089385474860335, 1.2169164801785985
1.1452513966480447, 1.2802097252856348
1.17877094972067, 1.3320185253757932
1.2234636871508378, 1.3953332367351976
1.2681564245810053, 1.452884259333794
1.318435754189944, 1.5277156150886282
1.3631284916201114, 1.567975571404805
1.4022346368715082, 1.6197736383687786
1.4413407821229047, 1.6773353940935607
1.4804469273743015, 1.740660838579148
1.519553072625698, 1.786695216782316
1.5418994413407818, 1.832761794364035
1.5754189944134076, 1.896097971975807
1.6256983240223462, 1.9536382614482206
1.6592178770949717, 2.016974439059992
1.6983240223463683, 2.080299883545581
1.7262569832402233, 2.120592039240309
1.7597765363128488, 2.2012192831345017
1.7877094972067034, 2.2415114388292303
1.8268156424581004, 2.3106005720756255
1.854748603351955, 2.3566564165311608
1.8994413407821225, 2.4199711278905647
1.9385474860335195, 2.4948239498977665
1.966480446927374, 2.517825039310074
2.0055865921787706, 2.586914172556469
2.039106145251396, 2.6444866614074343
2.072625698324022, 2.690531772736786
2.1005586592178767, 2.753878683474742
2.1284916201117317, 2.799934527930277
2.167597765363128, 2.8632599724158654
2.2011173184357538, 2.9265961500276374
2.2346368715083793, 2.9899323276394094
2.2681564245810053, 3.059032194011989
2.312849162011173, 3.1223469053713924
2.3407821229050274, 3.185693816109349
2.3798882681564244, 3.266310326877358
2.4245810055865915, 3.3526797932799894
2.4581005586592175, 3.433307037174182
2.5083798882681556, 3.5196657704506302
2.553072625698323, 3.6060352368532618
2.59217877094972, 3.6808880588604636
2.6256983240223457, 3.7557516139938496
2.6759776536312847, 3.8478740360311043
2.731843575418994, 3.939985724942175
2.7821229050279324, 4.026344458218623
2.815642458100558, 4.112735390873622
2.8603351955307255, 4.199104857276255
2.8938547486033515, 4.268204723648833
2.9385474860335186, 4.285409924921782
2.9888268156424576, 4.29684070430774
