Time, x, z, 
0.000000, 0.146000, 0.292000
0.000100, 0.146000, 0.146000, 0.292000
0.000200, 0.146002, 0.292002
0.000300, 0.146003, 0.292003
0.000400, 0.146005, 0.292005
0.000500, 0.146007, 0.292007
0.000600, 0.146009, 0.292009
0.000700, 0.146010, 0.292010
0.000800, 0.146012, 0.292012
0.000900, 0.146014, 0.292014
0.001000, 0.146016, 0.292016
0.001100, 0.146018, 0.292018
0.001200, 0.146020, 0.292019
0.001300, 0.146022, 0.292021
0.001400, 0.146024, 0.292023
0.001500, 0.146026, 0.292025
0.001600, 0.146027, 0.292027
0.001700, 0.146029, 0.292029
0.001800, 0.146031, 0.292031
0.001900, 0.146033, 0.292032
0.002000, 0.146035, 0.292034
0.002100, 0.146037, 0.292036
0.002200, 0.146038, 0.292038
0.002300, 0.146040, 0.292040
0.002400, 0.146042, 0.292042
0.002500, 0.146045, 0.292043
0.002600, 0.146047, 0.292045
0.002700, 0.146049, 0.292047
0.002800, 0.146051, 0.292049
0.002900, 0.146054, 0.292051
0.003000, 0.146056, 0.292052
0.003100, 0.146058, 0.292054
0.003200, 0.146061, 0.292056
0.003300, 0.146063, 0.292058
0.003400, 0.146065, 0.292059
0.003500, 0.146068, 0.292061
0.003600, 0.146070, 0.292063
0.003700, 0.146073, 0.292064
0.003800, 0.146075, 0.292066
0.003900, 0.146078, 0.292068
0.004000, 0.146080, 0.292069
0.004100, 0.146083, 0.292071
0.004200, 0.146086, 0.292073
0.004300, 0.146088, 0.292074
0.004400, 0.146091, 0.292076
0.004500, 0.146094, 0.292077
0.004600, 0.146097, 0.292079
0.004700, 0.146099, 0.292080
0.004800, 0.146102, 0.292082
0.004900, 0.146105, 0.292083
0.005000, 0.146108, 0.292085
0.005100, 0.146111, 0.292086
0.005200, 0.146114, 0.292087
0.005300, 0.146117, 0.292089
0.005400, 0.146120, 0.292090
0.005500, 0.146123, 0.292091
0.005600, 0.146127, 0.292093
0.005700, 0.146130, 0.292094
0.005800, 0.146133, 0.292095
0.005900, 0.146136, 0.292096
0.006000, 0.146140, 0.292098
0.006100, 0.146143, 0.292099
0.006200, 0.146147, 0.292100
0.006300, 0.146150, 0.292101
0.006400, 0.146154, 0.292102
0.006500, 0.146158, 0.292103
0.006600, 0.146161, 0.292104
0.006700, 0.146165, 0.292105
0.006800, 0.146169, 0.292106
0.006900, 0.146173, 0.292107
0.007000, 0.146177, 0.292108
0.007100, 0.146181, 0.292109
0.007200, 0.146185, 0.292109
0.007300, 0.146189, 0.292110
0.007400, 0.146193, 0.292111
0.007500, 0.146197, 0.292112
0.007600, 0.146201, 0.292112
0.007700, 0.146206, 0.292113
0.007800, 0.146210, 0.292114
0.007900, 0.146214, 0.292114
0.008000, 0.146219, 0.292115
0.008100, 0.146223, 0.292115
0.008200, 0.146228, 0.292116
0.008300, 0.146233, 0.292116
0.008400, 0.146238, 0.292117
0.008500, 0.146242, 0.292117
0.008600, 0.146247, 0.292117
0.008700, 0.146252, 0.292118
0.008800, 0.146257, 0.292118
0.008900, 0.146262, 0.292118
0.009000, 0.146267, 0.292118
0.009100, 0.146273, 0.292118
0.009200, 0.146278, 0.292119
0.009300, 0.146283, 0.292119
0.009400, 0.146289, 0.292119
0.009500, 0.146294, 0.292119
0.009600, 0.146300, 0.292119
0.009700, 0.146305, 0.292118
0.009800, 0.146311, 0.292118
0.009900, 0.146317, 0.292118
0.010000, 0.146322, 0.292118
0.010100, 0.146328, 0.292118
0.010200, 0.146334, 0.292117
0.010300, 0.146340, 0.292117
0.010400, 0.146346, 0.292117
0.010500, 0.146353, 0.292116
0.010600, 0.146359, 0.292116
0.010700, 0.146365, 0.292115
0.010800, 0.146371, 0.292115
0.010900, 0.146378, 0.292114
0.011000, 0.146384, 0.292113
0.011100, 0.146391, 0.292113
0.011200, 0.146398, 0.292112
0.011300, 0.146404, 0.292111
0.011400, 0.146411, 0.292110
0.011500, 0.146418, 0.292110
0.011600, 0.146425, 0.292109
0.011700, 0.146432, 0.292108
0.011800, 0.146439, 0.292107
0.011900, 0.146446, 0.292106
0.012000, 0.146453, 0.292105
0.012100, 0.146461, 0.292103
0.012200, 0.146468, 0.292102
0.012300, 0.146476, 0.292101
0.012400, 0.146483, 0.292100
0.012500, 0.146491, 0.292098
0.012600, 0.146499, 0.292097
0.012700, 0.146506, 0.292096
0.012800, 0.146514, 0.292094
0.012900, 0.146522, 0.292093
0.013000, 0.146530, 0.292091
0.013100, 0.146538, 0.292089
0.013200, 0.146547, 0.292088
0.013300, 0.146555, 0.292086
0.013400, 0.146563, 0.292084
0.013500, 0.146572, 0.292083
0.013600, 0.146580, 0.292081
0.013700, 0.146589, 0.292079
0.013800, 0.146598, 0.292077
0.013900, 0.146606, 0.292075
0.014000, 0.146615, 0.292073
0.014100, 0.146624, 0.292071
0.014200, 0.146633, 0.292069
0.014300, 0.146642, 0.292066
0.014400, 0.146651, 0.292064
0.014500, 0.146661, 0.292062
0.014600, 0.146670, 0.292059
0.014700, 0.146680, 0.292057
0.014800, 0.146689, 0.292055
0.014900, 0.146699, 0.292052
0.015000, 0.146708, 0.292050
0.015100, 0.146718, 0.292047
0.015200, 0.146728, 0.292044
0.015300, 0.146738, 0.292042
0.015400, 0.146748, 0.292039
0.015500, 0.146758, 0.292036
0.015600, 0.146769, 0.292033
0.015700, 0.146779, 0.292030
0.015800, 0.146789, 0.292027
0.015900, 0.146800, 0.292024
0.016000, 0.146810, 0.292021
0.016100, 0.146821, 0.292018
0.016200, 0.146832, 0.292015
