Time, V_g(t), V_g(0), V_g(t)/V_g(0)
0.137500, 0.065960, 0.065986, 99.960769
0.140000, 0.065960, 0.065986, 99.960378
0.142500, 0.065960, 0.065986, 99.960044
0.145000, 0.065960, 0.065986, 99.959806
0.147500, 0.065960, 0.065986, 99.959593
0.150000, 0.065959, 0.065986, 99.959408
0.152500, 0.065959, 0.065986, 99.959251
0.155000, 0.065959, 0.065986, 99.959122
0.157500, 0.065959, 0.065986, 99.959011
0.160000, 0.065959, 0.065986, 99.958886
0.162500, 0.065959, 0.065986, 99.958756
0.165000, 0.065959, 0.065986, 99.958590
0.167500, 0.065959, 0.065986, 99.958412
0.170000, 0.065959, 0.065986, 99.958185
0.172500, 0.065958, 0.065986, 99.957938
0.175000, 0.065958, 0.065986, 99.957646
0.177500, 0.065958, 0.065986, 99.957310
0.180000, 0.065958, 0.065986, 99.956931
0.182500, 0.065958, 0.065986, 99.956507
0.185000, 0.065957, 0.065986, 99.956038
0.187500, 0.065957, 0.065986, 99.955526
0.190000, 0.065957, 0.065986, 99.954970
0.192500, 0.065956, 0.065986, 99.954370
0.195000, 0.065956, 0.065986, 99.953722
0.197500, 0.065955, 0.065986, 99.953031
0.200000, 0.065955, 0.065986, 99.952306
0.202500, 0.065954, 0.065986, 99.951553
0.205000, 0.065954, 0.065986, 99.950776
0.207500, 0.065953, 0.065986, 99.949986
0.210000, 0.065953, 0.065986, 99.949193
0.212500, 0.065952, 0.065986, 99.948412
0.215000, 0.065952, 0.065986, 99.947655
0.217500, 0.065951, 0.065986, 99.946938
0.220000, 0.065951, 0.065986, 99.946279
0.222500, 0.065950, 0.065986, 99.945701
0.225000, 0.065950, 0.065986, 99.945217
0.227500, 0.065950, 0.065986, 99.944824
0.230000, 0.065950, 0.065986, 99.944484
0.232500, 0.065949, 0.065986, 99.944187
0.235000, 0.065949, 0.065986, 99.943954
0.237500, 0.065949, 0.065986, 99.943768
0.240000, 0.065949, 0.065986, 99.943613
0.242500, 0.065949, 0.065986, 99.943486
0.245000, 0.065949, 0.065986, 99.943398
0.247500, 0.065949, 0.065986, 99.943353
0.250000, 0.065949, 0.065986, 99.943315
0.252500, 0.065949, 0.065986, 99.943279
0.255000, 0.065949, 0.065986, 99.943247
0.257500, 0.065949, 0.065986, 99.943226
0.260000, 0.065949, 0.065986, 99.943226
0.262500, 0.065949, 0.065986, 99.943259
0.265000, 0.065949, 0.065986, 99.943342
0.267500, 0.065949, 0.065986, 99.943467
0.270000, 0.065949, 0.065986, 99.943591
0.272500, 0.065949, 0.065986, 99.943721
0.275000, 0.065949, 0.065986, 99.943877
0.277500, 0.065949, 0.065986, 99.944077
0.280000, 0.065950, 0.065986, 99.944347
0.282500, 0.065950, 0.065986, 99.944708
0.285000, 0.065950, 0.065986, 99.945184
0.287500, 0.065950, 0.065986, 99.945799
0.290000, 0.065951, 0.065986, 99.946576
0.292500, 0.065952, 0.065986, 99.947483
0.295000, 0.065952, 0.065986, 99.948484
0.297500, 0.065953, 0.065986, 99.949590
0.300000, 0.065954, 0.065986, 99.950798
0.302500, 0.065955, 0.065986, 99.952092
0.305000, 0.065956, 0.065986, 99.953450
0.307500, 0.065956, 0.065986, 99.954824
0.310000, 0.065957, 0.065986, 99.956192
0.312500, 0.065958, 0.065986, 99.957512
0.315000, 0.065959, 0.065986, 99.958736
0.317500, 0.065960, 0.065986, 99.959992
0.320000, 0.065961, 0.065986, 99.961213
0.322500, 0.065961, 0.065986, 99.962383
0.325000, 0.065962, 0.065986, 99.963464
0.327500, 0.065963, 0.065986, 99.964355
0.330000, 0.065963, 0.065986, 99.965044
0.332500, 0.065963, 0.065986, 99.965519
0.335000, 0.065964, 0.065986, 99.965774
0.337500, 0.065964, 0.065986, 99.965810
0.340000, 0.065964, 0.065986, 99.965630
0.342500, 0.065963, 0.065986, 99.965252
0.345000, 0.065963, 0.065986, 99.964714
0.347500, 0.065963, 0.065986, 99.964031
0.350000, 0.065962, 0.065986, 99.963190
0.352500, 0.065961, 0.065986, 99.962196
0.355000, 0.065961, 0.065986, 99.961069
0.357500, 0.065960, 0.065986, 99.959828
0.360000, 0.065959, 0.065986, 99.958498
0.362500, 0.065958, 0.065986, 99.957127
0.365000, 0.065957, 0.065986, 99.955744
0.367500, 0.065956, 0.065986, 99.954296
0.370000, 0.065955, 0.065986, 99.952774
0.372500, 0.065954, 0.065986, 99.951187
0.375000, 0.065953, 0.065986, 99.949562
0.377500, 0.065952, 0.065986, 99.947930
0.380000, 0.065951, 0.065986, 99.946320
0.382500, 0.065950, 0.065986, 99.944762
0.385000, 0.065949, 0.065986, 99.943270
0.387500, 0.065948, 0.065986, 99.941814
0.390000, 0.065947, 0.065986, 99.940438
0.392500, 0.065946, 0.065986, 99.939203
0.395000, 0.065945, 0.065986, 99.938118
0.397500, 0.065945, 0.065986, 99.937194
0.400000, 0.065944, 0.065986, 99.936439
0.402500, 0.065944, 0.065986, 99.935856
0.405000, 0.065944, 0.065986, 99.935422
0.407500, 0.065943, 0.065986, 99.935107
0.410000, 0.065943, 0.065986, 99.934904
0.412500, 0.065943, 0.065986, 99.934795
0.415000, 0.065943, 0.065986, 99.934799
0.417500, 0.065943, 0.065986, 99.934973
0.420000, 0.065944, 0.065986, 99.935352
0.422500, 0.065944, 0.065986, 99.935930
0.425000, 0.065944, 0.065986, 99.936644
0.427500, 0.065945, 0.065986, 99.937494
0.430000, 0.065946, 0.065986, 99.938485
0.432500, 0.065946, 0.065986, 99.939571
0.435000, 0.065947, 0.065986, 99.940685
0.437500, 0.065948, 0.065986, 99.941863
0.440000, 0.065949, 0.065986, 99.943115
0.442500, 0.065950, 0.065986, 99.944439
0.445000, 0.065950, 0.065986, 99.945831
0.447500, 0.065951, 0.065986, 99.947287
0.450000, 0.065952, 0.065986, 99.948813
0.452500, 0.065954, 0.065986, 99.950473
0.455000, 0.065955, 0.065986, 99.952288
0.457500, 0.065956, 0.065986, 99.954231
0.460000, 0.065957, 0.065986, 99.956223
0.462500, 0.065959, 0.065986, 99.958226
0.465000, 0.065960, 0.065986, 99.960198
0.467500, 0.065961, 0.065986, 99.962102
0.470000, 0.065962, 0.065986, 99.963902
0.472500, 0.065964, 0.065986, 99.965608
0.475000, 0.065965, 0.065986, 99.967202
0.477500, 0.065966, 0.065986, 99.968579
0.480000, 0.065966, 0.065986, 99.969655
0.482500, 0.065967, 0.065986, 99.970421
0.485000, 0.065967, 0.065986, 99.970828
0.487500, 0.065967, 0.065986, 99.970903
0.490000, 0.065967, 0.065986, 99.970682
0.492500, 0.065967, 0.065986, 99.970215
0.495000, 0.065966, 0.065986, 99.969515
0.497500, 0.065966, 0.065986, 99.968610
0.500000, 0.065965, 0.065986, 99.967566
0.502500, 0.065964, 0.065986, 99.966339
0.505000, 0.065963, 0.065986, 99.964912
0.507500, 0.065962, 0.065986, 99.963301
0.510000, 0.065961, 0.065986, 99.961537
0.512500, 0.065960, 0.065986, 99.959630
0.515000, 0.065958, 0.065986, 99.957609
0.517500, 0.065957, 0.065986, 99.955523
0.520000, 0.065955, 0.065986, 99.953388
0.522500, 0.065954, 0.065986, 99.951213
0.525000, 0.065953, 0.065986, 99.949011
0.527500, 0.065951, 0.065986, 99.946800
0.530000, 0.065950, 0.065986, 99.944631
0.532500, 0.065948, 0.065986, 99.942604
0.535000, 0.065947, 0.065986, 99.940711
0.537500, 0.065946, 0.065986, 99.938926
0.540000, 0.065945, 0.065986, 99.937261
0.542500, 0.065944, 0.065986, 99.935709
0.545000, 0.065943, 0.065986, 99.934296
0.547500, 0.065942, 0.065986, 99.933085
0.550000, 0.065941, 0.065986, 99.932086
0.552500, 0.065941, 0.065986, 99.931299
0.555000, 0.065941, 0.065986, 99.930723
0.557500, 0.065940, 0.065986, 99.930334
0.560000, 0.065940, 0.065986, 99.930176
0.562500, 0.065940, 0.065986, 99.930209
0.565000, 0.065940, 0.065986, 99.930371
0.567500, 0.065940, 0.065986, 99.930646
0.570000, 0.065941, 0.065986, 99.931015
0.572500, 0.065941, 0.065986, 99.931491
0.575000, 0.065941, 0.065986, 99.932123
0.577500, 0.065942, 0.065986, 99.932922
0.580000, 0.065943, 0.065986, 99.933858
0.582500, 0.065943, 0.065986, 99.934858
0.585000, 0.065944, 0.065986, 99.935888
0.587500, 0.065945, 0.065986, 99.936939
0.590000, 0.065945, 0.065986, 99.938016
0.592500, 0.065946, 0.065986, 99.939123
0.595000, 0.065947, 0.065986, 99.940237
0.597500, 0.065948, 0.065986, 99.941336
0.600000, 0.065948, 0.065986, 99.942400
0.602500, 0.065949, 0.065986, 99.943487
0.605000, 0.065950, 0.065986, 99.944581
0.607500, 0.065950, 0.065986, 99.945658
0.610000, 0.065951, 0.065986, 99.946709
0.612500, 0.065952, 0.065986, 99.947707
0.615000, 0.065952, 0.065986, 99.948687
0.617500, 0.065953, 0.065986, 99.949684
0.620000, 0.065954, 0.065986, 99.950683
0.622500, 0.065954, 0.065986, 99.951664
0.625000, 0.065955, 0.065986, 99.952605
0.627500, 0.065956, 0.065986, 99.953510
0.630000, 0.065956, 0.065986, 99.954397
0.632500, 0.065957, 0.065986, 99.955235
0.635000, 0.065957, 0.065986, 99.955913
0.637500, 0.065957, 0.065986, 99.956389
0.640000, 0.065958, 0.065986, 99.956654
0.642500, 0.065958, 0.065986, 99.956703
0.645000, 0.065958, 0.065986, 99.956577
0.647500, 0.065957, 0.065986, 99.956308
0.650000, 0.065957, 0.065986, 99.955861
0.652500, 0.065957, 0.065986, 99.955244
0.655000, 0.065956, 0.065986, 99.954458
0.657500, 0.065956, 0.065986, 99.953504
0.660000, 0.065955, 0.065986, 99.952419
0.662500, 0.065954, 0.065986, 99.951239
0.665000, 0.065953, 0.065986, 99.950015
0.667500, 0.065952, 0.065986, 99.948729
0.670000, 0.065952, 0.065986, 99.947366
0.672500, 0.065951, 0.065986, 99.945930
0.675000, 0.065950, 0.065986, 99.944463
0.677500, 0.065949, 0.065986, 99.943013
0.680000, 0.065948, 0.065986, 99.941576
0.682500, 0.065947, 0.065986, 99.940145
0.685000, 0.065946, 0.065986, 99.938725
0.687500, 0.065945, 0.065986, 99.937310
0.690000, 0.065944, 0.065986, 99.935959
0.692500, 0.065943, 0.065986, 99.934699
0.695000, 0.065942, 0.065986, 99.933479
0.697500, 0.065942, 0.065986, 99.932301
0.700000, 0.065941, 0.065986, 99.931189
0.702500, 0.065940, 0.065986, 99.930135
0.705000, 0.065939, 0.065986, 99.929122
0.707500, 0.065939, 0.065986, 99.928147
0.710000, 0.065938, 0.065986, 99.927235
0.712500, 0.065938, 0.065986, 99.926370
0.715000, 0.065937, 0.065986, 99.925529
0.717500, 0.065937, 0.065986, 99.924709
0.720000, 0.065936, 0.065986, 99.923899
0.722500, 0.065936, 0.065986, 99.923185
0.725000, 0.065935, 0.065986, 99.922580
0.727500, 0.065935, 0.065986, 99.922033
0.730000, 0.065934, 0.065986, 99.921535
0.732500, 0.065934, 0.065986, 99.921095
0.735000, 0.065934, 0.065986, 99.920742
0.737500, 0.065934, 0.065986, 99.920625
0.740000, 0.065934, 0.065986, 99.920748
0.742500, 0.065934, 0.065986, 99.921087
0.745000, 0.065934, 0.065986, 99.921535
0.747500, 0.065935, 0.065986, 99.922056
0.750000, 0.065935, 0.065986, 99.922639
0.752500, 0.065936, 0.065986, 99.923281
0.755000, 0.065936, 0.065986, 99.923968
0.757500, 0.065937, 0.065986, 99.924670
0.760000, 0.065937, 0.065986, 99.925362
0.762500, 0.065937, 0.065986, 99.926070
0.765000, 0.065938, 0.065986, 99.926828
0.767500, 0.065938, 0.065986, 99.927608
0.770000, 0.065939, 0.065986, 99.928385
0.772500, 0.065939, 0.065986, 99.929136
0.775000, 0.065940, 0.065986, 99.929851
0.777500, 0.065940, 0.065986, 99.930627
0.780000, 0.065941, 0.065986, 99.931448
0.782500, 0.065942, 0.065986, 99.932276
0.785000, 0.065942, 0.065986, 99.933123
0.787500, 0.065943, 0.065986, 99.933980
0.790000, 0.065943, 0.065986, 99.934809
0.792500, 0.065944, 0.065986, 99.935594
0.795000, 0.065944, 0.065986, 99.936354
0.797500, 0.065945, 0.065986, 99.937023
0.800000, 0.065945, 0.065986, 99.937572
0.802500, 0.065945, 0.065986, 99.938020
0.805000, 0.065946, 0.065986, 99.938339
0.807500, 0.065946, 0.065986, 99.938509
0.810000, 0.065946, 0.065986, 99.938523
0.812500, 0.065946, 0.065986, 99.938366
0.815000, 0.065945, 0.065986, 99.938025
0.817500, 0.065945, 0.065986, 99.937510
0.820000, 0.065945, 0.065986, 99.936881
0.822500, 0.065944, 0.065986, 99.936188
0.825000, 0.065944, 0.065986, 99.935401
0.827500, 0.065943, 0.065986, 99.934471
0.830000, 0.065942, 0.065986, 99.933346
0.832500, 0.065941, 0.065986, 99.932000
0.835000, 0.065940, 0.065986, 99.930476
0.837500, 0.065939, 0.065986, 99.928807
0.840000, 0.065938, 0.065986, 99.927002
0.842500, 0.065937, 0.065986, 99.925058
0.845000, 0.065935, 0.065986, 99.922996
0.847500, 0.065934, 0.065986, 99.920840
0.850000, 0.065933, 0.065986, 99.918706
0.852500, 0.065931, 0.065986, 99.916711
0.855000, 0.065930, 0.065986, 99.914873
0.857500, 0.065929, 0.065986, 99.913190
0.860000, 0.065928, 0.065986, 99.911652
0.862500, 0.065927, 0.065986, 99.910255
0.865000, 0.065926, 0.065986, 99.908983
0.867500, 0.065925, 0.065986, 99.907826
0.870000, 0.065925, 0.065986, 99.906776
0.872500, 0.065924, 0.065986, 99.905839
0.875000, 0.065924, 0.065986, 99.904971
0.877500, 0.065923, 0.065986, 99.904134
0.880000, 0.065922, 0.065986, 99.903320
0.882500, 0.065922, 0.065986, 99.902531
0.885000, 0.065921, 0.065986, 99.901837
0.887500, 0.065921, 0.065986, 99.901294
0.890000, 0.065921, 0.065986, 99.900898
0.892500, 0.065921, 0.065986, 99.900626
0.895000, 0.065921, 0.065986, 99.900480
0.897500, 0.065921, 0.065986, 99.900525
0.900000, 0.065921, 0.065986, 99.900799
0.902500, 0.065921, 0.065986, 99.901267
0.905000, 0.065922, 0.065986, 99.901901
0.907500, 0.065922, 0.065986, 99.902668
0.910000, 0.065923, 0.065986, 99.903503
0.912500, 0.065923, 0.065986, 99.904351
0.915000, 0.065924, 0.065986, 99.905175
0.917500, 0.065924, 0.065986, 99.905950
0.920000, 0.065925, 0.065986, 99.906649
0.922500, 0.065925, 0.065986, 99.907258
0.925000, 0.065925, 0.065986, 99.907822
0.927500, 0.065926, 0.065986, 99.908358
0.930000, 0.065926, 0.065986, 99.908838
0.932500, 0.065926, 0.065986, 99.909239
0.935000, 0.065927, 0.065986, 99.909532
0.937500, 0.065927, 0.065986, 99.909736
0.940000, 0.065927, 0.065986, 99.909992
0.942500, 0.065927, 0.065986, 99.910341
0.945000, 0.065927, 0.065986, 99.910768
0.947500, 0.065928, 0.065986, 99.911244
0.950000, 0.065928, 0.065986, 99.911756
0.952500, 0.065928, 0.065986, 99.912304
0.955000, 0.065929, 0.065986, 99.912875
0.957500, 0.065929, 0.065986, 99.913478
0.960000, 0.065930, 0.065986, 99.914097
0.962500, 0.065930, 0.065986, 99.914626
0.965000, 0.065930, 0.065986, 99.915010
0.967500, 0.065930, 0.065986, 99.915236
0.970000, 0.065930, 0.065986, 99.915276
0.972500, 0.065930, 0.065986, 99.915152
0.975000, 0.065930, 0.065986, 99.914892
0.977500, 0.065930, 0.065986, 99.914494
0.980000, 0.065929, 0.065986, 99.913963
0.982500, 0.065929, 0.065986, 99.913353
0.985000, 0.065929, 0.065986, 99.912643
0.987500, 0.065928, 0.065986, 99.911815
0.990000, 0.065927, 0.065986, 99.910862
0.992500, 0.065927, 0.065986, 99.909774
0.995000, 0.065926, 0.065986, 99.908571
0.997500, 0.065925, 0.065986, 99.907249
1.000000, 0.065924, 0.065986, 99.905934
1.002500, 0.065923, 0.065986, 99.904430
1.005000, 0.065922, 0.065986, 99.902857
1.007500, 0.065921, 0.065986, 99.901282
1.010000, 0.065920, 0.065986, 99.899779
1.012500, 0.065919, 0.065986, 99.898442
1.015000, 0.065918, 0.065986, 99.897253
1.017500, 0.065918, 0.065986, 99.896168
1.020000, 0.065917, 0.065986, 99.895168
1.022500, 0.065916, 0.065986, 99.894251
1.025000, 0.065916, 0.065986, 99.893513
1.027500, 0.065915, 0.065986, 99.892637
1.030000, 0.065915, 0.065986, 99.891804
1.032500, 0.065914, 0.065986, 99.890998
1.035000, 0.065914, 0.065986, 99.890214
1.037500, 0.065913, 0.065986, 99.889454
1.040000, 0.065913, 0.065986, 99.888707
1.042500, 0.065912, 0.065986, 99.887976
1.045000, 0.065912, 0.065986, 99.887235
1.047500, 0.065911, 0.065986, 99.886566
1.050000, 0.065911, 0.065986, 99.886023
1.052500, 0.065911, 0.065986, 99.885632
1.055000, 0.065911, 0.065986, 99.885421
1.057500, 0.065911, 0.065986, 99.885352
1.060000, 0.065911, 0.065986, 99.885384
1.062500, 0.065911, 0.065986, 99.885567
1.065000, 0.065911, 0.065986, 99.885936
1.067500, 0.065911, 0.065986, 99.886452
1.070000, 0.065912, 0.065986, 99.887092
1.072500, 0.065912, 0.065986, 99.887818
1.075000, 0.065913, 0.065986, 99.888577
1.077500, 0.065913, 0.065986, 99.889309
1.080000, 0.065914, 0.065986, 99.889972
1.082500, 0.065914, 0.065986, 99.890532
1.085000, 0.065914, 0.065986, 99.890969
1.087500, 0.065915, 0.065986, 99.891326
1.090000, 0.065915, 0.065986, 99.891637
1.092500, 0.065915, 0.065986, 99.891880
1.095000, 0.065915, 0.065986, 99.892025
1.097500, 0.065915, 0.065986, 99.892056
1.100000, 0.065915, 0.065986, 99.892080
1.102500, 0.065915, 0.065986, 99.892292
1.105000, 0.065915, 0.065986, 99.892719
1.107500, 0.065916, 0.065986, 99.893330
1.110000, 0.065916, 0.065986, 99.894046
1.112500, 0.065917, 0.065986, 99.894815
1.115000, 0.065917, 0.065986, 99.895622
1.117500, 0.065918, 0.065986, 99.896499
1.120000, 0.065919, 0.065986, 99.897409
1.122500, 0.065919, 0.065986, 99.898303
1.125000, 0.065920, 0.065986, 99.899157
1.127500, 0.065920, 0.065986, 99.899909
1.130000, 0.065921, 0.065986, 99.900527
1.132500, 0.065921, 0.065986, 99.901005
1.135000, 0.065921, 0.065986, 99.901354
1.137500, 0.065921, 0.065986, 99.901555
1.140000, 0.065921, 0.065986, 99.901574
1.142500, 0.065921, 0.065986, 99.901447
1.145000, 0.065921, 0.065986, 99.901206
1.147500, 0.065921, 0.065986, 99.900835
1.150000, 0.065920, 0.065986, 99.900318
1.152500, 0.065920, 0.065986, 99.899644
1.155000, 0.065919, 0.065986, 99.898801
1.157500, 0.065919, 0.065986, 99.897847
1.160000, 0.065918, 0.065986, 99.896796
1.162500, 0.065917, 0.065986, 99.895652
1.165000, 0.065917, 0.065986, 99.894402
1.167500, 0.065916, 0.065986, 99.893113
1.170000, 0.065915, 0.065986, 99.891815
1.172500, 0.065914, 0.065986, 99.890619
1.175000, 0.065913, 0.065986, 99.889562
1.177500, 0.065913, 0.065986, 99.888624
1.180000, 0.065912, 0.065986, 99.887756
1.182500, 0.065912, 0.065986, 99.886938
1.185000, 0.065911, 0.065986, 99.886156
1.187500, 0.065911, 0.065986, 99.885404
1.190000, 0.065910, 0.065986, 99.884675
1.192500, 0.065910, 0.065986, 99.883958
1.195000, 0.065909, 0.065986, 99.883254
1.197500, 0.065909, 0.065986, 99.882551
1.200000, 0.065908, 0.065986, 99.881863
1.202500, 0.065908, 0.065986, 99.881192
1.205000, 0.065907, 0.065986, 99.880523
1.207500, 0.065907, 0.065986, 99.879823
1.210000, 0.065906, 0.065986, 99.879099
1.212500, 0.065906, 0.065986, 99.878440
1.215000, 0.065906, 0.065986, 99.877909
1.217500, 0.065905, 0.065986, 99.877543
1.220000, 0.065905, 0.065986, 99.877307
1.222500, 0.065905, 0.065986, 99.877169
1.225000, 0.065905, 0.065986, 99.877162
1.227500, 0.065905, 0.065986, 99.877311
1.230000, 0.065905, 0.065986, 99.877602
1.232500, 0.065906, 0.065986, 99.878003
1.235000, 0.065906, 0.065986, 99.878479
1.237500, 0.065906, 0.065986, 99.878988
1.240000, 0.065907, 0.065986, 99.879465
1.242500, 0.065907, 0.065986, 99.879852
1.245000, 0.065907, 0.065986, 99.880137
1.247500, 0.065907, 0.065986, 99.880297
1.250000, 0.065907, 0.065986, 99.880348
1.252500, 0.065907, 0.065986, 99.880340
1.255000, 0.065907, 0.065986, 99.880281
1.257500, 0.065907, 0.065986, 99.880223
1.260000, 0.065907, 0.065986, 99.880166
1.262500, 0.065907, 0.065986, 99.880181
1.265000, 0.065907, 0.065986, 99.880421
1.267500, 0.065908, 0.065986, 99.880896
1.270000, 0.065908, 0.065986, 99.881574
1.272500, 0.065909, 0.065986, 99.882388
1.275000, 0.065909, 0.065986, 99.883285
1.277500, 0.065910, 0.065986, 99.884302
1.280000, 0.065911, 0.065986, 99.885425
1.282500, 0.065911, 0.065986, 99.886632
1.285000, 0.065912, 0.065986, 99.887889
1.287500, 0.065913, 0.065986, 99.889149
1.290000, 0.065914, 0.065986, 99.890323
1.292500, 0.065915, 0.065986, 99.891372
1.295000, 0.065915, 0.065986, 99.892288
1.297500, 0.065916, 0.065986, 99.893036
1.300000, 0.065916, 0.065986, 99.893598
1.302500, 0.065916, 0.065986, 99.893952
1.305000, 0.065916, 0.065986, 99.894123
1.307500, 0.065916, 0.065986, 99.894145
1.310000, 0.065916, 0.065986, 99.894009
1.312500, 0.065916, 0.065986, 99.893703
1.315000, 0.065916, 0.065986, 99.893225
1.317500, 0.065915, 0.065986, 99.892555
1.320000, 0.065915, 0.065986, 99.891748
1.322500, 0.065914, 0.065986, 99.890844
1.325000, 0.065914, 0.065986, 99.889843
1.327500, 0.065913, 0.065986, 99.888806
1.330000, 0.065912, 0.065986, 99.887739
1.332500, 0.065911, 0.065986, 99.886654
1.335000, 0.065911, 0.065986, 99.885656
1.337500, 0.065910, 0.065986, 99.884763
1.340000, 0.065910, 0.065986, 99.883963
1.342500, 0.065909, 0.065986, 99.883225
1.345000, 0.065909, 0.065986, 99.882535
1.347500, 0.065908, 0.065986, 99.881897
1.350000, 0.065908, 0.065986, 99.881310
1.352500, 0.065908, 0.065986, 99.880740
1.355000, 0.065907, 0.065986, 99.880165
1.357500, 0.065907, 0.065986, 99.879580
1.360000, 0.065906, 0.065986, 99.878928
1.362500, 0.065906, 0.065986, 99.878204
1.365000, 0.065905, 0.065986, 99.877432
1.367500, 0.065905, 0.065986, 99.876621
1.370000, 0.065904, 0.065986, 99.875764
1.372500, 0.065904, 0.065986, 99.874852
1.375000, 0.065903, 0.065986, 99.873892
1.377500, 0.065902, 0.065986, 99.873039
1.380000, 0.065902, 0.065986, 99.872355
1.382500, 0.065902, 0.065986, 99.871807
1.385000, 0.065901, 0.065986, 99.871385
1.387500, 0.065901, 0.065986, 99.871067
1.390000, 0.065901, 0.065986, 99.870887
1.392500, 0.065901, 0.065986, 99.870843
1.395000, 0.065901, 0.065986, 99.870910
1.397500, 0.065901, 0.065986, 99.871046
1.400000, 0.065901, 0.065986, 99.871221
1.402500, 0.065901, 0.065986, 99.871404
1.405000, 0.065901, 0.065986, 99.871544
1.407500, 0.065902, 0.065986, 99.871608
1.410000, 0.065902, 0.065986, 99.871577
1.412500, 0.065901, 0.065986, 99.871452
1.415000, 0.065901, 0.065986, 99.871317
1.417500, 0.065901, 0.065986, 99.871250
1.420000, 0.065901, 0.065986, 99.871249
1.422500, 0.065901, 0.065986, 99.871313
1.425000, 0.065901, 0.065986, 99.871444
1.427500, 0.065902, 0.065986, 99.871716
1.430000, 0.065902, 0.065986, 99.872233
1.432500, 0.065902, 0.065986, 99.872971
1.435000, 0.065903, 0.065986, 99.873887
1.437500, 0.065904, 0.065986, 99.874920
1.440000, 0.065905, 0.065986, 99.876125
1.442500, 0.065905, 0.065986, 99.877479
1.445000, 0.065906, 0.065986, 99.878919
1.447500, 0.065907, 0.065986, 99.880409
1.450000, 0.065908, 0.065986, 99.881908
1.452500, 0.065909, 0.065986, 99.883342
1.455000, 0.065910, 0.065986, 99.884645
1.457500, 0.065911, 0.065986, 99.885804
1.460000, 0.065912, 0.065986, 99.886796
1.462500, 0.065912, 0.065986, 99.887589
1.465000, 0.065912, 0.065986, 99.888161
1.467500, 0.065913, 0.065986, 99.888520
1.470000, 0.065913, 0.065986, 99.888703
1.472500, 0.065913, 0.065986, 99.888718
1.475000, 0.065913, 0.065986, 99.888566
1.477500, 0.065912, 0.065986, 99.888224
1.480000, 0.065912, 0.065986, 99.887673
1.482500, 0.065912, 0.065986, 99.886960
1.485000, 0.065911, 0.065986, 99.886134
1.487500, 0.065911, 0.065986, 99.885233
1.490000, 0.065910, 0.065986, 99.884311
1.492500, 0.065909, 0.065986, 99.883349
1.495000, 0.065909, 0.065986, 99.882345
1.497500, 0.065908, 0.065986, 99.881377
1.500000, 0.065907, 0.065986, 99.880516
1.502500, 0.065907, 0.065986, 99.879767
1.505000, 0.065906, 0.065986, 99.879104
1.507500, 0.065906, 0.065986, 99.878507
1.510000, 0.065906, 0.065986, 99.877950
1.512500, 0.065905, 0.065986, 99.877411
1.515000, 0.065905, 0.065986, 99.876851
