Time, V_g(t), V_g(0), V_g(t)/V_g(0)
0.000250, 0.023619, 0.023619, 100.000000
0.000500, 0.023619, 0.023619, 100.000511
0.000750, 0.023619, 0.023619, 100.000519
0.001000, 0.023619, 0.023619, 100.000525
0.001250, 0.023619, 0.023619, 100.000531
0.001500, 0.023619, 0.023619, 100.000536
0.001750, 0.023619, 0.023619, 100.000541
0.002000, 0.023619, 0.023619, 100.000546
0.002250, 0.023619, 0.023619, 100.000551
0.002500, 0.023619, 0.023619, 100.000556
0.002750, 0.023619, 0.023619, 100.000560
0.003000, 0.023619, 0.023619, 100.000565
Time, V_g(t), V_g(0), V_g(t)/V_g(0)
0.000250, 0.023619, 0.023619, 100.000000
0.000500, 0.023619, 0.023619, 100.000511
0.000750, 0.023619, 0.023619, 100.000519
0.001000, 0.023619, 0.023619, 100.000525
0.001250, 0.023619, 0.023619, 100.000531
0.001500, 0.023619, 0.023619, 100.000536
0.001750, 0.023619, 0.023619, 100.000541
0.002000, 0.023619, 0.023619, 100.000546
0.002250, 0.023619, 0.023619, 100.000551
0.002500, 0.023619, 0.023619, 100.000556
0.002750, 0.023619, 0.023619, 100.000560
0.003000, 0.023619, 0.023619, 100.000565
0.003250, 0.023619, 0.023619, 100.000570
0.003500, 0.023619, 0.023619, 100.000574
0.003750, 0.023619, 0.023619, 100.000579
0.004000, 0.023619, 0.023619, 100.000584
0.004250, 0.023619, 0.023619, 100.000589
0.004500, 0.023619, 0.023619, 100.000593
0.004750, 0.023619, 0.023619, 100.000598
0.005000, 0.023619, 0.023619, 100.000603
0.005250, 0.023619, 0.023619, 100.000608
0.005500, 0.023619, 0.023619, 100.000613
0.005750, 0.023619, 0.023619, 100.000618
0.006000, 0.023619, 0.023619, 100.000623
0.006250, 0.023619, 0.023619, 100.000628
0.006500, 0.023619, 0.023619, 100.000633
0.006750, 0.023619, 0.023619, 100.000638
0.007000, 0.023619, 0.023619, 100.000643
0.007250, 0.023619, 0.023619, 100.000648
0.007500, 0.023619, 0.023619, 100.000653
0.007750, 0.023619, 0.023619, 100.000658
0.008000, 0.023619, 0.023619, 100.000663
0.008250, 0.023619, 0.023619, 100.000668
0.008500, 0.023619, 0.023619, 100.000673
0.008750, 0.023619, 0.023619, 100.000678
0.009000, 0.023619, 0.023619, 100.000684
0.009250, 0.023619, 0.023619, 100.000689
0.009500, 0.023619, 0.023619, 100.000694
0.009750, 0.023619, 0.023619, 100.000699
0.010000, 0.023619, 0.023619, 100.000704
0.010250, 0.023619, 0.023619, 100.000709
0.010500, 0.023619, 0.023619, 100.000714
0.010750, 0.023619, 0.023619, 100.000719
0.011000, 0.023619, 0.023619, 100.000724
0.011250, 0.023619, 0.023619, 100.000729
0.011500, 0.023619, 0.023619, 100.000734
0.011750, 0.023619, 0.023619, 100.000739
0.012000, 0.023619, 0.023619, 100.000744
0.012250, 0.023619, 0.023619, 100.000749
0.012500, 0.023619, 0.023619, 100.000754
0.012750, 0.023619, 0.023619, 100.000759
0.013000, 0.023619, 0.023619, 100.000764
0.013250, 0.023619, 0.023619, 100.000769
0.013500, 0.023619, 0.023619, 100.000774
0.013750, 0.023619, 0.023619, 100.000779
0.014000, 0.023619, 0.023619, 100.000784
0.014250, 0.023619, 0.023619, 100.000788
0.014500, 0.023619, 0.023619, 100.000793
0.014750, 0.023619, 0.023619, 100.000798
0.015000, 0.023619, 0.023619, 100.000803
0.015250, 0.023619, 0.023619, 100.000807
0.015500, 0.023619, 0.023619, 100.000812
0.015750, 0.023619, 0.023619, 100.000817
0.016000, 0.023619, 0.023619, 100.000821
0.016250, 0.023619, 0.023619, 100.000826
0.016500, 0.023619, 0.023619, 100.000831
0.016750, 0.023619, 0.023619, 100.000835
0.017000, 0.023619, 0.023619, 100.000840
0.017250, 0.023619, 0.023619, 100.000844
0.017500, 0.023619, 0.023619, 100.000849
0.017750, 0.023619, 0.023619, 100.000853
0.018000, 0.023619, 0.023619, 100.000858
0.018250, 0.023619, 0.023619, 100.000862
0.018500, 0.023619, 0.023619, 100.000867
0.018750, 0.023619, 0.023619, 100.000871
0.019000, 0.023619, 0.023619, 100.000875
0.019250, 0.023619, 0.023619, 100.000880
0.019500, 0.023619, 0.023619, 100.000884
0.019750, 0.023619, 0.023619, 100.000888
0.020000, 0.023619, 0.023619, 100.000893
0.020250, 0.023619, 0.023619, 100.000897
0.020500, 0.023619, 0.023619, 100.000901
0.020750, 0.023619, 0.023619, 100.000905
0.021000, 0.023619, 0.023619, 100.000909
0.021250, 0.023619, 0.023619, 100.000914
0.021500, 0.023619, 0.023619, 100.000918
0.021750, 0.023619, 0.023619, 100.000922
0.022000, 0.023619, 0.023619, 100.000926
0.022250, 0.023619, 0.023619, 100.000930
0.022500, 0.023619, 0.023619, 100.000934
0.022750, 0.023619, 0.023619, 100.000938
0.023000, 0.023619, 0.023619, 100.000942
0.023250, 0.023619, 0.023619, 100.000946
0.023500, 0.023619, 0.023619, 100.000950
0.023750, 0.023619, 0.023619, 100.000954
0.024000, 0.023619, 0.023619, 100.000958
0.024250, 0.023619, 0.023619, 100.000962
0.024500, 0.023619, 0.023619, 100.000966
0.024750, 0.023619, 0.023619, 100.000970
0.025000, 0.023619, 0.023619, 100.000974
0.025250, 0.023619, 0.023619, 100.000978
0.025500, 0.023619, 0.023619, 100.000981
0.025750, 0.023619, 0.023619, 100.000985
0.026000, 0.023619, 0.023619, 100.000989
0.026250, 0.023619, 0.023619, 100.000993
0.026500, 0.023619, 0.023619, 100.000997
0.026750, 0.023619, 0.023619, 100.001000
0.027000, 0.023619, 0.023619, 100.001004
0.027250, 0.023619, 0.023619, 100.001008
0.027500, 0.023619, 0.023619, 100.001011
0.027750, 0.023619, 0.023619, 100.001015
0.028000, 0.023619, 0.023619, 100.001019
0.028250, 0.023619, 0.023619, 100.001022
0.028500, 0.023619, 0.023619, 100.001026
0.028750, 0.023619, 0.023619, 100.001030
0.029000, 0.023619, 0.023619, 100.001033
0.029250, 0.023619, 0.023619, 100.001037
0.029500, 0.023619, 0.023619, 100.001041
0.029750, 0.023619, 0.023619, 100.001044
0.030000, 0.023619, 0.023619, 100.001048
0.030250, 0.023619, 0.023619, 100.001051
0.030500, 0.023619, 0.023619, 100.001054
0.030750, 0.023619, 0.023619, 100.001058
0.031000, 0.023619, 0.023619, 100.001061
0.031250, 0.023619, 0.023619, 100.001065
0.031500, 0.023619, 0.023619, 100.001068
0.031750, 0.023619, 0.023619, 100.001072
0.032000, 0.023619, 0.023619, 100.001075
0.032250, 0.023619, 0.023619, 100.001079
0.032500, 0.023619, 0.023619, 100.001082
0.032750, 0.023619, 0.023619, 100.001085
0.033000, 0.023619, 0.023619, 100.001089
0.033250, 0.023619, 0.023619, 100.001092
0.033500, 0.023619, 0.023619, 100.001096
0.033750, 0.023619, 0.023619, 100.001099
0.034000, 0.023619, 0.023619, 100.001103
0.034250, 0.023619, 0.023619, 100.001106
0.034500, 0.023619, 0.023619, 100.001110
0.034750, 0.023619, 0.023619, 100.001113
0.035000, 0.023619, 0.023619, 100.001116
0.035250, 0.023619, 0.023619, 100.001120
0.035500, 0.023619, 0.023619, 100.001123
0.035750, 0.023619, 0.023619, 100.001126
0.036000, 0.023619, 0.023619, 100.001130
0.036250, 0.023619, 0.023619, 100.001133
0.036500, 0.023619, 0.023619, 100.001136
0.036750, 0.023619, 0.023619, 100.001140
0.037000, 0.023619, 0.023619, 100.001143
0.037250, 0.023619, 0.023619, 100.001146
0.037500, 0.023619, 0.023619, 100.001149
0.037750, 0.023619, 0.023619, 100.001152
0.038000, 0.023619, 0.023619, 100.001156
0.038250, 0.023619, 0.023619, 100.001159
0.038500, 0.023619, 0.023619, 100.001162
0.038750, 0.023619, 0.023619, 100.001165
0.039000, 0.023619, 0.023619, 100.001168
0.039250, 0.023619, 0.023619, 100.001172
0.039500, 0.023619, 0.023619, 100.001175
0.039750, 0.023619, 0.023619, 100.001178
0.040000, 0.023619, 0.023619, 100.001181
0.040250, 0.023619, 0.023619, 100.001184
0.040500, 0.023619, 0.023619, 100.001187
0.040750, 0.023619, 0.023619, 100.001190
0.041000, 0.023619, 0.023619, 100.001194
0.041250, 0.023619, 0.023619, 100.001197
0.041500, 0.023619, 0.023619, 100.001200
0.041750, 0.023619, 0.023619, 100.001203
0.042000, 0.023619, 0.023619, 100.001206
0.042250, 0.023619, 0.023619, 100.001209
0.042500, 0.023619, 0.023619, 100.001212
0.042750, 0.023619, 0.023619, 100.001215
0.043000, 0.023619, 0.023619, 100.001218
0.043250, 0.023619, 0.023619, 100.001221
0.043500, 0.023619, 0.023619, 100.001224
0.043750, 0.023619, 0.023619, 100.001227
0.044000, 0.023619, 0.023619, 100.001230
0.044250, 0.023619, 0.023619, 100.001233
0.044500, 0.023619, 0.023619, 100.001236
0.044750, 0.023619, 0.023619, 100.001240
0.045000, 0.023619, 0.023619, 100.001243
0.045250, 0.023619, 0.023619, 100.001246
0.045500, 0.023619, 0.023619, 100.001249
0.045750, 0.023619, 0.023619, 100.001252
0.046000, 0.023619, 0.023619, 100.001255
0.046250, 0.023619, 0.023619, 100.001258
0.046500, 0.023619, 0.023619, 100.001261
0.046750, 0.023619, 0.023619, 100.001264
0.047000, 0.023619, 0.023619, 100.001267
0.047250, 0.023619, 0.023619, 100.001270
0.047500, 0.023619, 0.023619, 100.001273
0.047750, 0.023619, 0.023619, 100.001277
0.048000, 0.023619, 0.023619, 100.001280
0.048250, 0.023619, 0.023619, 100.001283
0.048500, 0.023619, 0.023619, 100.001286
0.048750, 0.023619, 0.023619, 100.001289
0.049000, 0.023619, 0.023619, 100.001292
0.049250, 0.023619, 0.023619, 100.001296
0.049500, 0.023619, 0.023619, 100.001299
0.049750, 0.023619, 0.023619, 100.001302
0.050000, 0.023619, 0.023619, 100.001305
0.050250, 0.023619, 0.023619, 100.001308
0.050500, 0.023619, 0.023619, 100.001311
0.050750, 0.023619, 0.023619, 100.001315
0.051000, 0.023619, 0.023619, 100.001318
0.051250, 0.023619, 0.023619, 100.001321
0.051500, 0.023619, 0.023619, 100.001325
0.051750, 0.023619, 0.023619, 100.001328
0.052000, 0.023619, 0.023619, 100.001331
0.052250, 0.023619, 0.023619, 100.001334
0.052500, 0.023619, 0.023619, 100.001338
0.052750, 0.023619, 0.023619, 100.001341
0.053000, 0.023619, 0.023619, 100.001344
0.053250, 0.023619, 0.023619, 100.001347
0.053500, 0.023619, 0.023619, 100.001351
0.053750, 0.023619, 0.023619, 100.001354
0.054000, 0.023619, 0.023619, 100.001357
0.054250, 0.023619, 0.023619, 100.001361
0.054500, 0.023619, 0.023619, 100.001364
0.054750, 0.023619, 0.023619, 100.001367
0.055000, 0.023619, 0.023619, 100.001371
0.055250, 0.023619, 0.023619, 100.001374
0.055500, 0.023619, 0.023619, 100.001377
0.055750, 0.023619, 0.023619, 100.001381
0.056000, 0.023619, 0.023619, 100.001384
0.056250, 0.023619, 0.023619, 100.001387
0.056500, 0.023619, 0.023619, 100.001391
0.056750, 0.023619, 0.023619, 100.001394
0.057000, 0.023619, 0.023619, 100.001397
0.057250, 0.023619, 0.023619, 100.001400
0.057500, 0.023619, 0.023619, 100.001404
0.057750, 0.023619, 0.023619, 100.001407
0.058000, 0.023619, 0.023619, 100.001410
0.058250, 0.023619, 0.023619, 100.001414
0.058500, 0.023619, 0.023619, 100.001417
0.058750, 0.023619, 0.023619, 100.001420
0.059000, 0.023619, 0.023619, 100.001424
0.059250, 0.023619, 0.023619, 100.001427
0.059500, 0.023619, 0.023619, 100.001430
0.059750, 0.023619, 0.023619, 100.001433
0.060000, 0.023619, 0.023619, 100.001436
0.060250, 0.023619, 0.023619, 100.001440
0.060500, 0.023619, 0.023619, 100.001443
0.060750, 0.023619, 0.023619, 100.001446
0.061000, 0.023619, 0.023619, 100.001449
0.061250, 0.023619, 0.023619, 100.001452
0.061500, 0.023619, 0.023619, 100.001455
0.061750, 0.023619, 0.023619, 100.001458
0.062000, 0.023619, 0.023619, 100.001461
0.062250, 0.023619, 0.023619, 100.001464
0.062500, 0.023620, 0.023619, 100.001467
0.062750, 0.023620, 0.023619, 100.001470
0.063000, 0.023620, 0.023619, 100.001473
0.063250, 0.023620, 0.023619, 100.001476
0.063500, 0.023620, 0.023619, 100.001480
0.063750, 0.023620, 0.023619, 100.001483
0.064000, 0.023620, 0.023619, 100.001486
0.064250, 0.023620, 0.023619, 100.001489
0.064500, 0.023620, 0.023619, 100.001492
0.064750, 0.023620, 0.023619, 100.001496
0.065000, 0.023620, 0.023619, 100.001499
0.065250, 0.023620, 0.023619, 100.001502
0.065500, 0.023620, 0.023619, 100.001505
0.065750, 0.023620, 0.023619, 100.001509
0.066000, 0.023620, 0.023619, 100.001512
0.066250, 0.023620, 0.023619, 100.001515
0.066500, 0.023620, 0.023619, 100.001518
0.066750, 0.023620, 0.023619, 100.001522
0.067000, 0.023620, 0.023619, 100.001525
0.067250, 0.023620, 0.023619, 100.001528
0.067500, 0.023620, 0.023619, 100.001532
0.067750, 0.023620, 0.023619, 100.001535
0.068000, 0.023620, 0.023619, 100.001538
0.068250, 0.023620, 0.023619, 100.001542
0.068500, 0.023620, 0.023619, 100.001545
0.068750, 0.023620, 0.023619, 100.001548
0.069000, 0.023620, 0.023619, 100.001552
0.069250, 0.023620, 0.023619, 100.001555
0.069500, 0.023620, 0.023619, 100.001559
0.069750, 0.023620, 0.023619, 100.001562
0.070000, 0.023620, 0.023619, 100.001565
0.070250, 0.023620, 0.023619, 100.001569
0.070500, 0.023620, 0.023619, 100.001572
0.070750, 0.023620, 0.023619, 100.001576
0.071000, 0.023620, 0.023619, 100.001579
0.071250, 0.023620, 0.023619, 100.001583
0.071500, 0.023620, 0.023619, 100.001586
0.071750, 0.023620, 0.023619, 100.001589
0.072000, 0.023620, 0.023619, 100.001592
0.072250, 0.023620, 0.023619, 100.001596
0.072500, 0.023620, 0.023619, 100.001599
0.072750, 0.023620, 0.023619, 100.001602
0.073000, 0.023620, 0.023619, 100.001605
0.073250, 0.023620, 0.023619, 100.001609
0.073500, 0.023620, 0.023619, 100.001612
0.073750, 0.023620, 0.023619, 100.001615
0.074000, 0.023620, 0.023619, 100.001618
0.074250, 0.023620, 0.023619, 100.001621
0.074500, 0.023620, 0.023619, 100.001624
0.074750, 0.023620, 0.023619, 100.001628
0.075000, 0.023620, 0.023619, 100.001631
0.075250, 0.023620, 0.023619, 100.001634
0.075500, 0.023620, 0.023619, 100.001637
0.075750, 0.023620, 0.023619, 100.001640
0.076000, 0.023620, 0.023619, 100.001643
0.076250, 0.023620, 0.023619, 100.001646
0.076500, 0.023620, 0.023619, 100.001650
0.076750, 0.023620, 0.023619, 100.001653
0.077000, 0.023620, 0.023619, 100.001656
0.077250, 0.023620, 0.023619, 100.001659
0.077500, 0.023620, 0.023619, 100.001662
0.077750, 0.023620, 0.023619, 100.001666
0.078000, 0.023620, 0.023619, 100.001669
0.078250, 0.023620, 0.023619, 100.001672
0.078500, 0.023620, 0.023619, 100.001675
0.078750, 0.023620, 0.023619, 100.001679
0.079000, 0.023620, 0.023619, 100.001682
0.079250, 0.023620, 0.023619, 100.001685
0.079500, 0.023620, 0.023619, 100.001688
0.079750, 0.023620, 0.023619, 100.001692
0.080000, 0.023620, 0.023619, 100.001695
0.080250, 0.023620, 0.023619, 100.001698
0.080500, 0.023620, 0.023619, 100.001701
0.080750, 0.023620, 0.023619, 100.001704
0.081000, 0.023620, 0.023619, 100.001707
0.081250, 0.023620, 0.023619, 100.001711
0.081500, 0.023620, 0.023619, 100.001714
0.081750, 0.023620, 0.023619, 100.001717
0.082000, 0.023620, 0.023619, 100.001720
0.082250, 0.023620, 0.023619, 100.001723
0.082500, 0.023620, 0.023619, 100.001727
0.082750, 0.023620, 0.023619, 100.001730
0.083000, 0.023620, 0.023619, 100.001733
0.083250, 0.023620, 0.023619, 100.001736
0.083500, 0.023620, 0.023619, 100.001740
0.083750, 0.023620, 0.023619, 100.001743
0.084000, 0.023620, 0.023619, 100.001746
0.084250, 0.023620, 0.023619, 100.001749
0.084500, 0.023620, 0.023619, 100.001752
0.084750, 0.023620, 0.023619, 100.001755
0.085000, 0.023620, 0.023619, 100.001758
0.085250, 0.023620, 0.023619, 100.001761
0.085500, 0.023620, 0.023619, 100.001765
0.085750, 0.023620, 0.023619, 100.001768
0.086000, 0.023620, 0.023619, 100.001771
0.086250, 0.023620, 0.023619, 100.001774
0.086500, 0.023620, 0.023619, 100.001777
0.086750, 0.023620, 0.023619, 100.001780
0.087000, 0.023620, 0.023619, 100.001783
0.087250, 0.023620, 0.023619, 100.001786
0.087500, 0.023620, 0.023619, 100.001789
0.087750, 0.023620, 0.023619, 100.001792
0.088000, 0.023620, 0.023619, 100.001796
0.088250, 0.023620, 0.023619, 100.001799
0.088500, 0.023620, 0.023619, 100.001802
0.088750, 0.023620, 0.023619, 100.001805
0.089000, 0.023620, 0.023619, 100.001808
0.089250, 0.023620, 0.023619, 100.001811
0.089500, 0.023620, 0.023619, 100.001814
0.089750, 0.023620, 0.023619, 100.001816
0.090000, 0.023620, 0.023619, 100.001819
0.090250, 0.023620, 0.023619, 100.001822
0.090500, 0.023620, 0.023619, 100.001825
0.090750, 0.023620, 0.023619, 100.001828
0.091000, 0.023620, 0.023619, 100.001830
0.091250, 0.023620, 0.023619, 100.001833
0.091500, 0.023620, 0.023619, 100.001836
0.091750, 0.023620, 0.023619, 100.001839
0.092000, 0.023620, 0.023619, 100.001842
0.092250, 0.023620, 0.023619, 100.001845
0.092500, 0.023620, 0.023619, 100.001848
0.092750, 0.023620, 0.023619, 100.001851
0.093000, 0.023620, 0.023619, 100.001854
0.093250, 0.023620, 0.023619, 100.001857
0.093500, 0.023620, 0.023619, 100.001860
0.093750, 0.023620, 0.023619, 100.001863
0.094000, 0.023620, 0.023619, 100.001866
0.094250, 0.023620, 0.023619, 100.001869
0.094500, 0.023620, 0.023619, 100.001872
0.094750, 0.023620, 0.023619, 100.001875
0.095000, 0.023620, 0.023619, 100.001878
0.095250, 0.023620, 0.023619, 100.001881
0.095500, 0.023620, 0.023619, 100.001884
0.095750, 0.023620, 0.023619, 100.001887
0.096000, 0.023620, 0.023619, 100.001890
0.096250, 0.023620, 0.023619, 100.001892
0.096500, 0.023620, 0.023619, 100.001895
0.096750, 0.023620, 0.023619, 100.001898
0.097000, 0.023620, 0.023619, 100.001901
0.097250, 0.023620, 0.023619, 100.001904
0.097500, 0.023620, 0.023619, 100.001906
0.097750, 0.023620, 0.023619, 100.001909
0.098000, 0.023620, 0.023619, 100.001912
0.098250, 0.023620, 0.023619, 100.001914
0.098500, 0.023620, 0.023619, 100.001917
0.098750, 0.023620, 0.023619, 100.001919
0.099000, 0.023620, 0.023619, 100.001922
0.099250, 0.023620, 0.023619, 100.001924
0.099500, 0.023620, 0.023619, 100.001927
0.099750, 0.023620, 0.023619, 100.001929
0.100000, 0.023620, 0.023619, 100.001932
0.100250, 0.023620, 0.023619, 100.001934
0.100500, 0.023620, 0.023619, 100.001937
0.100750, 0.023620, 0.023619, 100.001939
0.101000, 0.023620, 0.023619, 100.001942
0.101250, 0.023620, 0.023619, 100.001945
0.101500, 0.023620, 0.023619, 100.001947
0.101750, 0.023620, 0.023619, 100.001950
0.102000, 0.023620, 0.023619, 100.001952
0.102250, 0.023620, 0.023619, 100.001955
0.102500, 0.023620, 0.023619, 100.001958
0.102750, 0.023620, 0.023619, 100.001960
0.103000, 0.023620, 0.023619, 100.001963
0.103250, 0.023620, 0.023619, 100.001966
0.103500, 0.023620, 0.023619, 100.001969
0.103750, 0.023620, 0.023619, 100.001971
0.104000, 0.023620, 0.023619, 100.001974
0.104250, 0.023620, 0.023619, 100.001977
0.104500, 0.023620, 0.023619, 100.001979
0.104750, 0.023620, 0.023619, 100.001982
0.105000, 0.023620, 0.023619, 100.001984
0.105250, 0.023620, 0.023619, 100.001987
0.105500, 0.023620, 0.023619, 100.001989
0.105750, 0.023620, 0.023619, 100.001991
0.106000, 0.023620, 0.023619, 100.001994
0.106250, 0.023620, 0.023619, 100.001996
0.106500, 0.023620, 0.023619, 100.001999
0.106750, 0.023620, 0.023619, 100.002001
0.107000, 0.023620, 0.023619, 100.002003
0.107250, 0.023620, 0.023619, 100.002005
0.107500, 0.023620, 0.023619, 100.002008
0.107750, 0.023620, 0.023619, 100.002010
0.108000, 0.023620, 0.023619, 100.002012
0.108250, 0.023620, 0.023619, 100.002014
0.108500, 0.023620, 0.023619, 100.002017
0.108750, 0.023620, 0.023619, 100.002019
0.109000, 0.023620, 0.023619, 100.002021
0.109250, 0.023620, 0.023619, 100.002023
0.109500, 0.023620, 0.023619, 100.002025
